RegionName,City,State,Metro,CountyName,SizeRank,MedianPrice
15009,Brighton,PA,Pittsburgh,Beaver,6282,249900
6415,Colchester,CT,New London,New London,6283,311950
96821,Honolulu,HI,Urban Honolulu,Honolulu,6283,1935000
30474,Vidalia,GA,Vidalia,Toombs,6285,148500
44420,Girard,OH,Youngstown,Trumbull,6285,84400
60546,Riverside,IL,Chicago,Cook,6287,385000
29572,Myrtle Beach,SC,Myrtle Beach,Horry,6288,215000
35080,Helena,AL,Birmingham,Shelby,6288,279900
35957,Boaz,AL,Albertville,Marshall,6290,123650
22124,Oakton,VA,Washington,Fairfax,6291,750000
72364,Marion,AR,Memphis,Crittenden,6291,165500
29078,Lugoff,SC,Columbia,Kershaw,6293,187500
67460,McPherson,KS,McPherson,McPherson,6293,165500
37416,Chattanooga,TN,Chattanooga,Hamilton,6295,160000
15234,Castle Shannon,PA,Pittsburgh,Allegheny,6296,159900
29662,Mauldin,SC,Greenville,Greenville,6297,185000
33549,Lutz,FL,Tampa,Hillsborough,6297,350000
13669,Ogdensburg,NY,Ogdensburg,Saint Lawrence,6299,79900
83442,Rigby,ID,Idaho Falls,Jefferson,6300,268400
81623,Carbondale,CO,Glenwood Springs,Garfield,6301,849000
99037,Spokane Valley,WA,Spokane,Spokane,6301,235000
30642,Greensboro,GA,,Greene,6303,519000
35206,Birmingham,AL,Birmingham,Jefferson,6303,45000
72002,Shannon Hills,AR,Little Rock,Saline,6305,179900
8008,Long Beach,NJ,New York,Ocean,6306,959000
83617,Emmett,ID,Boise City,Gem,6307,229950
75474,West Tawakoni,TX,Dallas-Fort Worth,Hunt,6308,189900
18705,Wilkes-Barre,PA,Scranton,Luzerne,6309,83500
50313,Des Moines,IA,Des Moines,Polk,6309,126250
16046,Mars,PA,Pittsburgh,Butler,6311,392450
75116,Duncanville,TX,Dallas-Fort Worth,Dallas,6312,168250
30273,Rex,GA,Atlanta,Clayton,6313,138500
75801,Palestine,TX,Palestine,Anderson,6313,130000
8840,Metuchen,NJ,New York,Middlesex,6315,458950
36027,Eufaula,AL,,Barbour,6315,179900
77541,Freeport,TX,Houston,Brazoria,6315,184700
8852,South Brunswick,NJ,New York,Middlesex,6318,429000
77707,Beaumont,TX,Beaumont,Jefferson,6319,136750
11754,Kings Park,NY,New York,Suffolk,6320,474999
13057,De Witt,NY,Syracuse,Onondaga,6321,144000
95817,Sacramento,CA,Sacramento,Sacramento,6322,364950
12524,Fishkill,NY,New York,Dutchess,6323,305450
92377,Rialto,CA,Riverside,San Bernardino,6324,410000
19465,North Coventry,PA,Philadelphia,Chester,6325,299900
75707,Tyler,TX,Tyler,Smith,6326,285000
27948,Kill Devil Hills,NC,Kill Devil Hills,Dare,6327,339900
29571,Marion,SC,,Marion,6327,105000
32310,Tallahassee,FL,Tallahassee,Leon,6329,85000
91746,West Puente Valley,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,6329,493869
20151,Chantilly,VA,Washington,Loudoun,6331,574900
49660,Manistee,MI,,Manistee,6331,169000
19947,Georgetown,DE,Salisbury,Sussex,6333,274900
75134,Lancaster,TX,Dallas-Fort Worth,Dallas,6334,179499.5
29693,Westminster,SC,Seneca,Oconee,6335,199900
14904,Elmira,NY,Elmira,Chemung,6336,64900
20724,Laurel,MD,Washington,Prince Georges,6337,329000
20015,Washington,DC,Washington,District of Columbia,6338,1095000
81321,Cortez,CO,,Montezuma,6339,229250
60084,Wauconda,IL,Chicago,Lake,6340,275000
97459,North Bend,OR,Coos Bay,Coos,6341,255000
79935,El Paso,TX,El Paso,El Paso,6342,154975
28711,Black Mountain,NC,Asheville,Buncombe,6343,343450
54603,La Crosse,WI,La Crosse,La Crosse,6344,121950
21108,Glen Burnie,MD,Baltimore,Anne Arundel,6345,467500
70006,Metairie,LA,New Orleans,Jefferson,6346,269900
81147,Pagosa Springs,CO,,Archuleta,6346,414950
2421,Lexington,MA,Boston,Middlesex,6348,1109000
21532,Frostburg,MD,Cumberland,Allegany,6348,115000
60436,Joliet,IL,Chicago,Will,6348,128640.5
96161,Truckee,CA,Truckee,Nevada,6351,757500
48051,Chesterfield,MI,Detroit,Macomb,6352,215000
76008,Aledo,TX,Dallas-Fort Worth,Parker,6352,408995
21550,Mountain Lake Park,MD,,Garrett,6354,242000
95366,Ripon,CA,Stockton,San Joaquin,6355,475450
33980,Punta Gorda,FL,Punta Gorda,Charlotte,6356,214900
46615,South Bend,IN,South Bend,Saint Joseph,6357,87400
39571,Pass Christian,MS,Gulfport,Harrison,6358,231500
57350,Huron,SD,Huron,Beadle,6359,164500
8830,Woodbridge,NJ,New York,Middlesex,6360,310000
38120,Memphis,TN,Memphis,Shelby,6361,447000
38606,Batesville,MS,,Panola,6361,138450
77328,Cleveland,TX,Houston,Liberty,6361,259000
30513,Blue Ridge,GA,,Fannin,6364,349900
3303,Concord,NH,Concord,Merrimack,6365,214900
92865,Orange,CA,Los Angeles-Long Beach-Anaheim,Orange,6366,667000
33327,Weston,FL,Miami-Fort Lauderdale,Broward,6367,609500
61603,Peoria,IL,Peoria,Peoria,6368,48900
25314,Charleston,WV,Charleston,Kanawha,6369,218950
63131,Des Peres,MO,St. Louis,Saint Louis,6370,777000
36106,Montgomery,AL,Montgomery,Montgomery,6371,154500
19707,Hockessin,DE,Philadelphia,New Castle,6372,437450
55371,Princeton,MN,Minneapolis-St Paul,Mille Lacs,6373,269900
86426,Mohave Valley,AZ,Lake Havasu City,Mohave,6374,242750
3055,Milford,NH,Manchester,Hillsborough,6375,309950
45320,Eaton,OH,,Preble,6375,127500
53901,Portage,WI,Madison,Columbia,6375,164900
62568,Taylorville,IL,Taylorville,Christian,6378,99450
89005,Boulder City,NV,Las Vegas,Clark,6378,362450
78747,Austin,TX,Austin,Travis,6380,282999
2351,Abington,MA,Boston,Plymouth,6381,379900
22963,Palmyra,VA,Charlottesville,Fluvanna,6381,234500
81507,Grand Junction,CO,Grand Junction,Mesa,6381,427400
23707,Portsmouth,VA,Virginia Beach,Portsmouth City,6384,165000
14048,Dunkirk,NY,Jamestown,Chautauqua,6385,75000
35756,Madison,AL,Huntsville,Madison,6385,284900
76177,Fort Worth,TX,Dallas-Fort Worth,Tarrant,6387,270995
1028,East Longmeadow,MA,Springfield,Hampden,6388,322400
75670,Marshall,TX,Marshall,Harrison,6388,99900
60070,Prospect Heights,IL,Chicago,Cook,6390,319750
74361,Pryor,OK,,Mayes,6390,155000
14564,Victor,NY,Rochester,Ontario,6392,344195
45246,Springdale,OH,Cincinnati,Hamilton,6392,149000
56258,Marshall,MN,Marshall,Lyon,6394,173250
59912,Columbia Falls,MT,Kalispell,Flathead,6394,339450
4038,Gorham,ME,Portland,Cumberland,6396,332450
11356,New York,NY,New York,Queens,6397,780000
13219,Fairmount,NY,Syracuse,Onondaga,6397,136950
37377,Signal Mountain,TN,Chattanooga,Hamilton,6397,419900
97524,Eagle Point,OR,Medford,Jackson,6400,419900
35967,Fort Payne,AL,,De Kalb,6401,139950
70518,Broussard,LA,Lafayette,Lafayette,6402,269000
7067,Colonia,NJ,New York,Middlesex,6403,378900
15201,Pittsburgh,PA,Pittsburgh,Allegheny,6403,3.00E+05
46807,Fort Wayne,IN,Fort Wayne,Allen,6405,64500
45631,Gallipolis,OH,Point Pleasant,Gallia,6406,117867
29118,Orangeburg,SC,Orangeburg,Orangeburg,6407,149900
97216,Portland,OR,Portland,Multnomah,6407,359900
96732,Kahului,HI,Kahului,Maui,6409,635000
81521,Fruita,CO,Grand Junction,Mesa,6410,310000
93013,Carpinteria,CA,Santa Maria-Santa Barbara,Santa Barbara,6411,899500
16504,Erie,PA,Erie,Erie,6412,79650
61114,Rockford,IL,Rockford,Winnebago,6413,162700
27370,Trinity,NC,Greensboro,Randolph,6414,206990
22546,Ruther Glen,VA,Richmond,Caroline,6415,225562
2019,Bellingham,MA,Boston,Norfolk,6416,339000
33305,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,6417,579900
2359,Pembroke,MA,Boston,Plymouth,6418,429900
63005,Chesterfield,MO,St. Louis,Saint Louis,6419,619000
56345,Little Falls,MN,,Morrison,6420,179900
97914,Ontario,OR,Ontario,Malheur,6420,174900
32428,Chipley,FL,,Washington,6422,154900
95490,Willits,CA,Ukiah,Mendocino,6422,342000
6351,Griswold,CT,New London,New London,6424,212400
15229,Ross,PA,Pittsburgh,Allegheny,6425,172500
19001,Abington,PA,Philadelphia,Montgomery,6425,261000
27504,Benson,NC,Raleigh,Johnston,6425,199900
36502,Atmore,AL,,Escambia,6425,134950
8837,Edison,NJ,New York,Middlesex,6429,265000
33935,Labelle,FL,Clewiston,Hendry,6429,199000
60118,West Dundee,IL,Chicago,Kane,6429,299900
30707,Chickamauga,GA,Chattanooga,Walker,6432,169350
6897,Wilton,CT,Stamford,Fairfield,6433,829000
32081,Ponte Vedra,FL,Jacksonville,Saint Johns,6433,419000
39051,Carthage,MS,,Leake,6435,110000
70767,Port Allen,LA,Baton Rouge,West Baton Rouge,6435,195000
98467,University Place,WA,Seattle,Pierce,6437,449000
78404,Corpus Christi,TX,Corpus Christi,Nueces,6438,174900
23901,Farmville,VA,,Prince Edward,6439,185000
85648,Rio Rico,AZ,Nogales,Santa Cruz,6440,185000
2806,Barrington,RI,Providence,Bristol,6441,579000
20816,Bethesda,MD,Washington,Montgomery,6441,1185000
15226,Pittsburgh,PA,Pittsburgh,Allegheny,6443,149900
18612,Back Mountain,PA,Scranton,Luzerne,6444,219900
18466,Coolbaugh,PA,East Stroudsburg,Monroe,6445,104913
48324,West Bloomfield,MI,Detroit,Oakland,6446,349950
77378,Willis,TX,Houston,Montgomery,6446,250000
55346,Eden Prairie,MN,Minneapolis-St Paul,Hennepin,6448,365000
35475,Northport,AL,Tuscaloosa,Tuscaloosa,6449,290000
42754,Leitchfield,KY,,Grayson,6450,148250
2664,Yarmouth,MA,Cape Cod,Barnstable,6451,349900
18634,Nanticoke,PA,Scranton,Luzerne,6451,64950
10567,Cortlandt Manor,NY,New York,Westchester,6453,460000
28584,Swansboro,NC,Jacksonville,Onslow,6453,251450
79714,Andrews,TX,Andrews,Andrews,6455,231750
13104,Manlius,NY,Syracuse,Onondaga,6456,275000
55364,Mound,MN,Minneapolis-St Paul,Hennepin,6456,459900
65560,Salem,MO,,Dent,6456,129950
2067,Sharon,MA,Boston,Norfolk,6459,590000
37663,Kingsport,TN,Kingsport,Sullivan,6459,189900
96021,Corning,CA,Red Bluff,Tehama,6459,242500
10580,Rye,NY,New York,Westchester,6462,2097500
44425,Hubbard,OH,Youngstown,Trumbull,6462,122500
1510,Clinton,MA,Worcester,Worcester,6464,297900
87544,Los Alamos,NM,Los Alamos,Los Alamos,6465,340000
78737,Austin,TX,Austin,Travis,6466,476809
60131,Franklin Park,IL,Chicago,Cook,6467,219500
35094,Leeds,AL,Birmingham,Jefferson,6468,208000
70037,Belle Chasse,LA,New Orleans,Plaquemines,6469,332450
44041,Geneva,OH,Ashtabula,Ashtabula,6470,132450
37090,Lebanon,TN,Nashville,Wilson,6471,335400
41056,Maysville,KY,Maysville,Mason,6472,119500
68310,Beatrice,NE,Beatrice,Gage,6472,139700
36426,Brewton,AL,,Escambia,6474,119900
25427,Hedgesville,WV,Hagerstown,Berkeley,6475,2.00E+05
99016,Spokane Valley,WA,Spokane,Spokane,6475,325000
20737,East Riverdale,MD,Washington,Prince Georges,6477,290500
72543,Heber Springs,AR,,Cleburne,6478,209500
33315,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,6479,349900
71655,Monticello,AR,,Drew,6480,157000
47111,Charlestown,IN,Louisville/Jefferson County,Clark,6481,274900
30317,Atlanta,GA,Atlanta,Fulton,6482,460000
31545,Jesup,GA,Jesup,Wayne,6482,135000
72830,Clarksville,AR,,Johnson,6482,149950
80517,Estes Park,CO,Fort Collins,Larimer,6485,545000
8110,Pennsauken,NJ,Philadelphia,Camden,6486,124900
29624,Anderson,SC,Greenville,Anderson,6486,71100
68136,Omaha,NE,Omaha,Douglas,6486,3.00E+05
75633,Carthage,TX,,Panola,6486,185000
39339,Louisville,MS,,Winston,6490,93500
46755,Kendallville,IN,Kendallville,Noble,6491,133450
17837,Lewisburg,PA,Lewisburg,Union,6492,255000
83318,Burley,ID,Burley,Cassia,6492,182500
74955,Sallisaw,OK,Fort Smith,Sequoyah,6494,148500
91390,Santa Clarita,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,6495,660000
33184,Tamiami,FL,Miami-Fort Lauderdale,Miami-Dade,6496,392000
97381,Silverton,OR,Salem,Marion,6497,382700
19054,Levittown,PA,Philadelphia,Bucks,6498,257450
22025,Dumfries,VA,Washington,Prince William,6499,380000
35111,Lake View,AL,Tuscaloosa,Tuscaloosa,6500,214950
78739,Austin,TX,Austin,Travis,6501,499900
10549,Mount Kisco,NY,New York,Westchester,6502,830000
55008,Cambridge,MN,Minneapolis-St Paul,Isanti,6503,224950
32317,Tallahassee,FL,Tallahassee,Leon,6504,290500
49068,Marshall,MI,Battle Creek,Calhoun,6505,164900
59803,Missoula,MT,Missoula,Missoula,6506,369900
44140,Bay Village,OH,Cleveland,Cuyahoga,6507,290000
2726,Somerset,MA,Providence,Bristol,6508,339950
12182,Troy,NY,Albany,Rensselaer,6508,149900
99669,Soldotna,AK,,Kenai Peninsula,6510,254250
71129,Shreveport,LA,Shreveport,Caddo,6511,167000
10960,Orangetown,NY,New York,Rockland,6512,682500
76306,Wichita Falls,TX,Wichita Falls,Wichita,6512,77750
40217,Louisville,KY,Louisville/Jefferson County,Jefferson,6514,179945
96778,Pahoa,HI,Hilo,Hawaii,6515,199000
7079,South Orange,NJ,New York,Essex,6516,579000
30830,Waynesboro,GA,Augusta,Burke,6517,179900
11733,Setauket,NY,New York,Suffolk,6518,595200
25401,Martinsburg,WV,Hagerstown,Berkeley,6518,154950
87410,Aztec,NM,Farmington,San Juan,6518,199000
93514,Bishop,CA,,Inyo,6518,399900
34949,Fort Pierce,FL,Port St. Lucie,Saint Lucie,6522,325000
11030,Manhasset,NY,New York,Nassau,6523,1798000
29153,Sumter,SC,Sumter,Sumter,6523,123750
36054,Millbrook,AL,Montgomery,Elmore,6523,149400
43950,Saint Clairsville,OH,Wheeling,Belmont,6523,239900
62522,Decatur,IL,Decatur,Macon,6527,89500
29601,Greenville,SC,Greenville,Greenville,6528,499500
37617,Blountville,TN,Kingsport,Sullivan,6529,225000
37874,Sweetwater,TN,,Monroe,6529,164000
78726,Austin,TX,Austin,Travis,6531,474995
7646,New Milford,NJ,New York,Bergen,6532,425450
83858,Rathdrum,ID,Coeur d'Alene,Kootenai,6533,315000
19462,Plymouth,PA,Philadelphia,Montgomery,6534,369700
75601,Longview,TX,Longview,Gregg,6535,192700
78611,Burnet,TX,,Burnet,6535,336200
91105,Pasadena,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,6537,1624500
39828,Cairo,GA,,Grady,6538,148000
64056,Independence,MO,Kansas City,Jackson,6539,145000
94503,American Canyon,CA,Napa,Napa,6540,565000
53575,Oregon,WI,Madison,Dane,6541,312450
73801,Woodward,OK,Woodward,Woodward,6541,149000
85083,Phoenix,AZ,Phoenix,Maricopa,6541,379450
52577,Oskaloosa,IA,Oskaloosa,Mahaska,6544,120000
33545,Wesley Chapel,FL,Tampa,Pasco,6544,273900
99503,Anchorage,AK,Anchorage,Anchorage,6546,239000
18040,Forks,PA,Allentown,Northampton,6547,310000
65806,Springfield,MO,Springfield,Greene,6547,71500
99353,West Richland,WA,Kennewick,Benton,6549,384197.5
29657,Liberty,SC,Greenville,Pickens,6550,149977
35210,Irondale,AL,Birmingham,Jefferson,6550,199900
40514,Lexington,KY,Lexington,Fayette,6552,222500
64117,Kansas City,MO,Kansas City,Jackson,6553,125000
39183,Vicksburg,MS,Vicksburg,Warren,6554,174500
60104,Bellwood,IL,Chicago,Cook,6555,159500
32433,Defuniak Springs,FL,Crestview-Fort Walton Beach-Destin,Walton,6556,150000
33765,Clearwater,FL,Tampa,Pinellas,6557,240000
48026,Fraser,MI,Detroit,Macomb,6558,159900
63050,Hillsboro,MO,St. Louis,Jefferson,6558,189900
75159,Seagoville,TX,Dallas-Fort Worth,Dallas,6558,212500
57703,Rapid Valley,SD,Rapid City,Pennington,6561,249900
65706,Marshfield,MO,Springfield,Webster,6562,156522.5
81503,Grand Junction,CO,Grand Junction,Mesa,6563,258500
90715,Lakewood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,6564,520000
28791,Hendersonville,NC,Asheville,Henderson,6565,298500
80465,Morrison,CO,Denver,Jefferson,6566,504950
12019,Ballston,NY,Albany,Saratoga,6567,324950
30523,Clarkesville,GA,Cornelia,Habersham,6568,337500
16830,Clearfield,PA,DuBois,Clearfield,6569,99000
35208,Birmingham,AL,Birmingham,Jefferson,6569,38950
10018,New York,NY,New York,New York,6571,3445000
16146,Sharon,PA,Youngstown,Mercer,6572,49900
19126,Philadelphia,PA,Philadelphia,Philadelphia,6572,182500
64870,Webb City,MO,Joplin,Jasper,6574,143900
92075,Solana Beach,CA,San Diego,San Diego,6574,1449950
75803,Palestine,TX,Palestine,Anderson,6576,127500
21046,Columbia,MD,Baltimore,Howard,6577,339500
60490,Bolingbrook,IL,Chicago,Will,6578,309000
2189,Weymouth,MA,Boston,Norfolk,6579,349900
7628,Dumont,NJ,New York,Bergen,6580,413400
44321,Copley,OH,Akron,Summit,6581,308950
60521,Hinsdale,IL,Chicago,Du Page,6582,1049000
85658,Marana,AZ,Tucson,Pima,6583,365000
3743,Claremont,NH,Claremont,Sullivan,6584,139900
78015,Fair Oaks Ranch,TX,San Antonio,Bexar,6585,406045.5
11553,Uniondale,NY,New York,Nassau,6586,395000
37083,Lafayette,TN,Nashville,Macon,6587,174900
49286,Tecumseh,MI,Adrian,Lenawee,6587,169900
32656,Keystone Heights,FL,Jacksonville,Clay,6589,209000
33136,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,6590,225000
77028,Houston,TX,Houston,Harris,6591,85000
22066,Great Falls,VA,Washington,Fairfax,6592,1299000
29902,Beaufort,SC,Hilton Head Island,Beaufort,6593,269000
77401,Bellaire,TX,Houston,Harris,6594,825000
80534,Johnstown,CO,Greeley,Weld,6594,4.00E+05
85650,Sierra Vista,AZ,Sierra Vista,Cochise,6596,265950
1776,Sudbury,MA,Boston,Middlesex,6597,833330
52556,Fairfield,IA,Fairfield,Jefferson,6597,149450
77591,Texas City,TX,Houston,Galveston,6599,159900
29323,Chesnee,SC,Spartanburg,Spartanburg,6600,177590
80030,Westminster,CO,Denver,Adams,6600,329900
33559,Lutz,FL,Tampa,Hillsborough,6602,245450
34241,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota,6603,539000
34715,Clermont,FL,Orlando,Lake,6603,291750
53073,Plymouth,WI,Sheboygan,Sheboygan,6605,239950
8904,Highland Park,NJ,New York,Middlesex,6606,429000
77048,Houston,TX,Houston,Harris,6607,160000
28460,North Topsail Beach,NC,Jacksonville,Onslow,6608,245900
32011,Callahan,FL,Jacksonville,Nassau,6608,242250
91208,Glendale,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,6608,1128500
49319,Cedar Springs,MI,Grand Rapids,Kent,6611,245000
56003,North Mankato,MN,Mankato,Nicollet,6611,259900
7746,Marlboro,NJ,New York,Monmouth,6613,569900
46228,Indianapolis,IN,Indianapolis,Marion,6614,179900
35757,Madison,AL,Huntsville,Madison,6615,229900
48827,Eaton Rapids,MI,Lansing,Eaton,6615,145250
19956,Laurel,DE,Salisbury,Sussex,6617,207500
60455,Bridgeview,IL,Chicago,Cook,6617,210000
33412,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach,6619,417500
44301,Akron,OH,Akron,Summit,6619,69900
11782,Islip,NY,New York,Suffolk,6621,514682
46122,Danville,IN,Indianapolis,Hendricks,6621,196950
54843,Hayward,WI,,Sawyer,6623,269500
18407,Carbondale,PA,Scranton,Lackawanna,6624,94900
54467,Plover,WI,Stevens Point,Portage,6624,234900
85757,Tucson,AZ,Tucson,Pima,6626,193000
8691,Robbinsville,NJ,Trenton,Mercer,6627,439900
55804,Duluth,MN,Duluth,Saint Louis,6628,247400
79029,Dumas,TX,Dumas,Moore,6628,198750
87506,Santa Fe,NM,Santa Fe,Santa Fe,6630,958200
6355,Groton,CT,New London,New London,6631,378000
48225,Harper Woods,MI,Detroit,Wayne,6632,95000
8203,Brigantine,NJ,Atlantic City,Atlantic,6633,329900
27592,Willow Spring,NC,Raleigh,Wake,6634,290490
32055,Lake City,FL,Lake City,Columbia,6635,169450
7730,Hazlet,NJ,New York,Monmouth,6636,359600
44839,Huron,OH,Sandusky,Erie,6636,199900
97038,Molalla,OR,Portland,Clackamas,6636,359499.5
11961,Ridge,NY,New York,Suffolk,6639,297750
33050,Marathon,FL,Key West,Monroe,6640,539000
19975,Selbyville,DE,Salisbury,Sussex,6641,393900
46303,Cedar Lake,IN,Chicago,Lake,6641,254950
46714,Bluffton,IN,Fort Wayne,Wells,6641,142900
1748,Hopkinton,MA,Boston,Middlesex,6644,679900
26726,Keyser,WV,Cumberland,Mineral,6645,112450
78732,Austin,TX,Austin,Travis,6645,570445
33981,Port Charlotte,FL,Punta Gorda,Charlotte,6647,310000
66205,Roeland Park,KS,Kansas City,Johnson,6647,305000
22039,Lorton,VA,Washington,Fairfax,6649,825000
19057,Levittown,PA,Philadelphia,Bucks,6650,225000
44904,Lexington,OH,Mansfield,Richland,6651,179000
73096,Weatherford,OK,Weatherford,Custer,6652,214494.5
27006,Advance,NC,Winston-Salem,Davie,6653,257150
60478,Country Club Hills,IL,Chicago,Cook,6653,130000
74429,Coweta,OK,Tulsa,Wagoner,6653,162092.5
33715,Saint Petersburg,FL,Tampa,Pinellas,6656,392222
77488,Wharton,TX,El Campo,Wharton,6656,172000
23851,Franklin,VA,,Franklin City,6658,165750
87113,Albuquerque,NM,Albuquerque,Bernalillo,6659,289900
32351,Quincy,FL,Tallahassee,Gadsden,6660,125750
29860,North Augusta,SC,Augusta,Aiken,6661,239900
28164,Stanley,NC,Charlotte,Gaston,6662,295000
27525,Franklinton,NC,Raleigh,Franklin,6663,240000
2532,Bourne,MA,Cape Cod,Barnstable,6664,392900
30276,Senoia,GA,Atlanta,Coweta,6664,345460
48451,Fenton,MI,Flint,Genesee,6664,245900
1007,Belchertown,MA,Springfield,Hampshire,6667,299450
7480,West Milford,NJ,New York,Passaic,6668,259000
75409,Anna,TX,Dallas-Fort Worth,Collin,6669,253900
97739,La Pine,OR,Bend,Deschutes,6669,279900
18938,Solebury,PA,Philadelphia,Bucks,6671,859000
33896,Citrus Ridge,FL,Orlando,Osceola,6672,278000
72335,Forrest City,AR,Forrest City,Saint Francis,6673,99000
65340,Marshall,MO,Marshall,Saline,6674,119000
98663,Vancouver,WA,Portland,Clark,6675,319900
85653,Marana,AZ,Tucson,Pima,6676,248900
91901,Alpine,CA,San Diego,San Diego,6676,650000
86336,Sedona,AZ,Prescott,Yavapai,6678,749450
4064,Old Orchard Beach,ME,Portland,York,6679,299900
36527,Spanish Fort,AL,Daphne,Baldwin,6679,286495
60417,Crete,IL,Chicago,Will,6679,193250
15767,Punxsutawney,PA,,Jefferson,6682,89000
6070,Simsbury,CT,Hartford,Hartford,6683,379900
30360,Dunwoody,GA,Atlanta,Dekalb,6683,4.00E+05
31216,Macon,GA,Macon,Bibb,6683,159900
51103,Sioux City,IA,Sioux City,Woodbury,6686,99900
59401,Great Falls,MT,Great Falls,Cascade,6687,169900
6716,Wolcott,CT,New Haven,New Haven,6688,265000
19363,East Nottingham,PA,Philadelphia,Chester,6689,297900
61071,Rock Falls,IL,Sterling,Whiteside,6690,79900
49242,Hillsdale,MI,Hillsdale,Hillsdale,6691,115450
64057,Independence,MO,Kansas City,Jackson,6692,192500
10005,New York,NY,New York,New York,6693,1240000
18969,Telford,PA,Philadelphia,Montgomery,6694,279900
37188,White House,TN,Nashville,Robertson,6694,249900
45403,Dayton,OH,Dayton,Montgomery,6694,53500
93630,Kerman,CA,Fresno,Fresno,6694,281950
95963,Orland,CA,,Glenn,6694,296000
20187,Warrenton,VA,Washington,Fauquier,6699,519990
63841,Dexter,MO,,Stoddard,6700,139900
36078,Tallassee,AL,Montgomery,Elmore,6701,158950
6831,Greenwich,CT,Stamford,Fairfield,6702,2595000
50311,Des Moines,IA,Des Moines,Polk,6702,165000
89138,Las Vegas,NV,Las Vegas,Clark,6704,515880
74146,Tulsa,OK,Tulsa,Tulsa,6705,105000
7066,Clark,NJ,New York,Union,6706,494500
7031,North Arlington,NJ,New York,Bergen,6707,384450
22026,Dumfries,VA,Washington,Prince William,6708,444900
80236,Denver,CO,Denver,Denver,6709,390000
33957,Sanibel,FL,Fort Myers,Lee,6710,779000
78645,Lago Vista,TX,Austin,Travis,6710,325490
