RegionID,RegionName,StateName,SizeRank,Price
62260,11788,NY,3339,
60168,6117,CT,3340,
399681,94505,CA,3341,573900
96539,91902,CA,3342,695500
82286,55436,MN,3343,391300
97376,93631,CA,3344,269200
66762,21074,MD,3345,2.77E+05
71261,30656,GA,3346,
97194,93263,CA,3347,200900
72251,32827,FL,3348,346400
72470,33167,FL,3349,204100
86557,64701,MO,3350,
76535,43125,OH,3351,161500
72320,32951,FL,3351,385200
91263,76118,TX,3352,210800
63868,15057,PA,3353,229500
60952,8062,NJ,3354,285200
60859,7882,NJ,3355,
62187,11703,NY,3356,
97715,94507,CA,3357,
60521,7005,NJ,3358,417200
58400,1520,MA,3359,
91708,77059,TX,3360,288800
79428,48855,MI,3361,
60299,6416,CT,3362,
67784,23663,VA,3363,104700
67306,22553,VA,3364,269600
86351,64112,MO,3365,338300
63974,15243,PA,3366,
85278,62034,IL,3366,207200
99132,97218,OR,3366,380100
66272,20186,VA,3367,
92577,78642,TX,3368,321300
58279,1118,MA,3369,
85406,62294,IL,3370,
97762,94556,CA,3370,1030300
70880,30103,GA,3371,
99711,98321,WA,3372,410800
74192,37135,TN,3373,413700
58410,1532,MA,3374,
60880,7940,NJ,3375,7.03E+05
62254,11780,NY,3376,
86329,64082,MO,3377,
70884,30107,GA,3378,
91932,77441,TX,3378,
91938,77447,TX,3378,181800
82249,55398,MN,3379,
88600,70447,LA,3380,
85870,63025,MO,3381,279900
58899,2771,MA,3382,
84514,60463,IL,3383,251300
96426,91436,CA,3384,1522200
78906,48017,MI,3385,193700
60692,7481,NJ,3386,
60780,7733,NJ,3386,
62186,11702,NY,3387,
92351,78255,TX,3388,342200
74675,38139,TN,3389,420100
60557,7044,NJ,3390,
58262,1095,MA,3391,
66280,20194,VA,3392,495800
67753,23509,VA,3392,204400
73329,35120,AL,3392,
99946,98660,WA,3393,343300
58509,1835,MA,3394,
100167,99218,WA,3395,247100
89947,73122,OK,3396,119400
399598,55130,MN,3397,1.68E+05
89459,72227,AR,3398,172100
58524,1864,MA,3399,
92344,78248,TX,3400,348900
81193,53074,WI,3401,206200
81358,53532,WI,3402,
78895,48001,MI,3403,1.76E+05
61160,8736,NJ,3404,
82108,55107,MN,3405,1.86E+05
62300,11953,NY,3406,
65082,17517,PA,3407,186600
58516,1850,MA,3408,
66669,20855,MD,3409,445800
77966,46113,IN,3410,
87515,67220,KS,3411,1.58E+05
60568,7059,NJ,3412,876600
72663,33534,FL,3412,
84436,60191,IL,3413,218300
58754,2382,MA,3414,
96072,90094,CA,3415,1240400
65733,19056,PA,3416,
60676,7446,NJ,3417,
97217,93301,CA,3418,186300
60152,6096,CT,3419,
58895,2767,MA,3419,
84293,60026,IL,3420,560600
97052,92845,CA,3421,662400
72570,33403,FL,3422,
72580,33413,FL,3423,
94857,85266,AZ,3424,650700
79167,48374,MI,3425,475300
58467,1730,MA,3426,
72869,33859,FL,3427,140700
58407,1527,MA,3428,
79113,48301,MI,3429,
417438,85128,AZ,3430,
84559,60526,IL,3431,337100
82292,55442,MN,3432,327300
67566,23150,VA,3433,153700
60141,6084,CT,3434,
72647,33498,FL,3434,
66789,21128,MD,3435,318900
58755,2420,MA,3436,
64228,15668,PA,3436,240700
74220,37179,TN,3437,334900
86307,64060,MO,3438,242800
86326,64079,MO,3439,205900
84583,60555,IL,3440,208100
84509,60458,IL,3441,182900
73035,34211,FL,3442,344500
98037,95203,CA,3442,2.20E+05
65985,19525,PA,3443,
63643,14622,NY,3444,120800
60906,8009,NJ,3445,
85892,63051,MO,3446,160900
99774,98390,WA,3447,360500
99546,98065,WA,3448,648900
93292,80216,CO,3449,262400
59034,3087,NH,3450,
66229,20132,VA,3451,494500
80294,50323,IA,3452,313900
82102,55101,MN,3453,199800
66505,20613,MD,3454,300200
68606,25425,WV,3455,
74474,37772,TN,3456,227100
84437,60192,IL,3456,340300
62296,11949,NY,3457,
77944,46064,IN,3458,170700
72489,33187,FL,3459,378600
79410,48836,MI,3460,
74440,37721,TN,3461,
97851,94805,CA,3461,
73189,34731,FL,3462,162100
58473,1746,MA,3463,
67175,22181,VA,3464,
84496,60445,IL,3465,125900
96149,90402,CA,3466,3019500
77656,45415,OH,3467,103800
98364,95673,CA,3468,290100
76752,43558,OH,3469,
60749,7663,NJ,3470,
58721,2332,MA,3471,
75890,41048,KY,3472,203100
69179,27023,NC,3473,2.02E+05
74315,37341,TN,3474,156600
82294,55444,MN,3475,231400
91328,76247,TX,3476,2.54E+05
99747,98360,WA,3477,326900
71815,32136,FL,3478,295800
77432,45067,OH,3479,
59268,3878,NH,3480,
61209,8846,NJ,3481,
58487,1778,MA,3482,
87504,67209,KS,3483,158600
60528,7012,NJ,3484,
66989,21704,MD,3484,4.14E+05
96201,90670,CA,3485,529400
87441,67060,KS,3486,125500
82073,55056,MN,3487,
94959,85387,AZ,3488,290400
80212,50211,IA,3489,
91652,77003,TX,3490,294900
60334,6475,CT,3491,
82225,55374,MN,3492,314900
60517,7001,NJ,3493,
85960,63143,MO,3494,181200
66527,20639,MD,3495,449900
72449,33146,FL,3496,904100
79711,49345,MI,3496,1.72E+05
72816,33776,FL,3497,
96798,92314,CA,3498,265500
90656,75054,TX,3499,322400
69740,28134,NC,3500,214500
86327,64080,MO,3501,
72200,32766,FL,3502,
97712,94502,CA,3503,
65918,19425,PA,3504,448900
84539,60503,IL,3505,
62227,11751,NY,3506,
89449,72212,AR,3507,273100
76967,44054,OH,3508,
99031,97027,OR,3509,338800
65796,19129,PA,3510,238100
84498,60447,IL,3511,
58429,1569,MA,3512,
99135,97221,OR,3513,
58785,2481,MA,3514,
61908,10804,NY,3515,748700
60751,7670,NJ,3516,
96371,91345,CA,3517,5.42E+05
76476,43031,OH,3518,209300
93577,80863,CO,3518,344600
58726,2339,MA,3519,
73086,34288,FL,3519,215700
97094,93015,CA,3520,425700
60634,7204,NJ,3521,265400
69448,27608,NC,3521,
65332,18055,PA,3522,185500
79227,48462,MI,3523,264600
93239,80107,CO,3524,
58280,1119,MA,3525,
87801,68008,NE,3525,156600
97725,94517,CA,3526,739500
58722,2333,MA,3527,
65108,17557,PA,3528,266200
84289,60020,IL,3529,119500
82259,55409,MN,3530,283500
76506,43074,OH,3531,254400
71045,30326,GA,3532,
62298,11951,NY,3533,
90245,74033,OK,3534,
85961,63144,MO,3535,186500
87815,68028,NE,3536,247900
97749,94542,CA,3537,
90616,75009,TX,3538,358300
86336,64089,MO,3539,230700
88768,70739,LA,3540,168700
90664,75065,TX,3541,2.54E+05
399584,33974,FL,3542,
72492,33190,FL,3543,238300
58815,2571,MA,3544,
63575,14519,NY,3545,161900
66665,20851,MD,3546,3.96E+05
95006,85622,AZ,3546,1.84E+05
86352,64113,MO,3547,407200
89899,73068,OK,3548,
75587,40243,KY,3549,
88455,70070,LA,3550,
62252,11778,NY,3551,
58558,1940,MA,3552,
71873,32220,FL,3553,164200
71763,32063,FL,3554,
67517,23072,VA,3555,
66675,20866,MD,3556,
61185,8812,NJ,3557,
399580,33812,FL,3557,2.23E+05
62210,11730,NY,3558,
72635,33478,FL,3559,
93199,80007,CO,3560,
97759,94552,CA,3560,
98166,95391,CA,3560,608200
66224,20124,VA,3561,681700
65710,19030,PA,3562,2.49E+05
62241,11767,NY,3563,
100063,99019,WA,3564,3.41E+05
67032,21774,MD,3565,373900
91215,76054,TX,3566,286500
61925,10924,NY,3567,
73257,35004,AL,3568,
70446,29401,SC,3569,
60675,7444,NJ,3570,403200
77673,45434,OH,3571,224800
65732,19055,PA,3572,195900
90311,74128,OK,3572,
84402,60152,IL,3573,
96549,91914,CA,3574,660700
95768,89029,NV,3575,130900
99083,97113,OR,3576,352500
67783,23662,VA,3577,
71875,32222,FL,3578,189100
399619,73025,OK,3579,317100
84576,60548,IL,3580,
97297,93505,CA,3581,152400
79174,48383,MI,3582,
71236,30620,GA,3583,
66754,21054,MD,3584,
96925,92582,CA,3585,300400
58391,1507,MA,3586,
87525,67235,KS,3587,223800
77936,46055,IN,3588,
90801,75249,TX,3589,
85935,63117,MO,3590,261200
60746,7660,NJ,3591,
67226,22308,VA,3591,
97842,94708,CA,3592,1486700
63913,15129,PA,3593,
60925,8031,NJ,3593,
60830,7843,NJ,3594,
61959,10980,NY,3594,3.51E+05
87884,68138,NE,3594,162500
58598,2053,MA,3595,
60901,8004,NJ,3596,
72239,32814,FL,3597,5.12E+05
75586,40242,KY,3598,
61045,8318,NJ,3599,
66548,20678,MD,3600,
73393,35223,AL,3601,
61221,8863,NJ,3602,
74143,37062,TN,3602,266800
63646,14625,NY,3603,195200
66628,20781,MD,3604,270200
89878,73045,OK,3605,
58251,1082,MA,3606,
399680,93730,CA,3607,449700
99028,97023,OR,3608,295400
98104,95320,CA,3609,3.82E+05
72549,33330,FL,3610,506300
84586,60558,IL,3611,550500
66686,20882,MD,3612,552500
95805,89109,NV,3613,327300
62238,11764,NY,3614,
62684,12586,NY,3615,
399585,33976,FL,3616,
66678,20872,MD,3617,329700
62122,11436,NY,3618,4.38E+05
67044,21788,MD,3619,241300
99504,98019,WA,3620,614700
84582,60554,IL,3621,254800
66748,21047,MD,3622,413100
72943,33972,FL,3623,
99598,98148,WA,3624,
399687,97089,OR,3625,430300
72296,32908,FL,3626,163900
94719,85003,AZ,3627,412900
85886,63044,MO,3628,176800
96621,92067,CA,3629,2281100
84465,60410,IL,3630,2.26E+05
60717,7604,NJ,3631,
74623,38060,TN,3631,195900
60860,7885,NJ,3632,237100
94250,83644,ID,3632,
84690,60712,IL,3633,352600
73140,34604,FL,3634,
76521,43103,OH,3635,180800
62164,11576,NY,3636,
96797,92313,CA,3636,
96808,92325,CA,3637,219800
73282,35043,AL,3638,239400
94887,85305,AZ,3639,256300
58373,1462,MA,3640,260600
61907,10803,NY,3641,850900
63617,14586,NY,3642,175100
96296,91108,CA,3643,2089700
60889,7974,NJ,3644,663500
65932,19444,PA,3645,
62231,11755,NY,3646,
80296,50327,IA,3647,205500
86373,64137,MO,3648,149800
60840,7853,NJ,3649,420300
60670,7436,NJ,3650,
71783,32095,FL,3651,340300
61193,8824,NJ,3652,
73059,34240,FL,3653,432700
66560,20695,MD,3654,3.19E+05
60587,7078,NJ,3655,1533400
87879,68133,NE,3656,251200
59251,3857,NH,3657,
78922,48040,MI,3657,145800
96234,90755,CA,3658,528400
66777,21102,MD,3659,310100
93208,80018,CO,3660,403500
87800,68007,NE,3661,2.08E+05
62240,11766,NY,3662,
67028,21769,MD,3663,3.25E+05
94767,85054,AZ,3664,336100
79159,48360,MI,3665,262200
63560,14502,NY,3666,182300
99800,98424,WA,3667,364300
92295,78163,TX,3668,
84435,60190,IL,3669,244800
58733,2347,MA,3670,
94265,83669,ID,3671,319500
62229,11753,NY,3672,
62165,11577,NY,3673,
98403,95726,CA,3674,322300
78999,48128,MI,3675,
58729,2343,MA,3676,
84417,60171,IL,3677,194700
61919,10918,NY,3678,
62176,11598,NY,3679,
82295,55445,MN,3680,238400
71308,30752,GA,3681,
60994,8106,NJ,3682,
87871,68122,NE,3683,
82122,55121,MN,3684,2.03E+05
73048,34229,FL,3685,433400
74621,38058,TN,3686,
72824,33785,FL,3687,444600
60682,7458,NJ,3688,
60674,7442,NJ,3689,
66772,21090,MD,3690,
97323,93543,CA,3691,297300
74464,37757,TN,3692,
77419,45050,OH,3693,
60550,7035,NJ,3694,311600
66638,20794,MD,3695,
95839,89143,NV,3696,288800
98408,95742,CA,3697,446700
78941,48065,MI,3698,
67518,23075,VA,3699,120600
72181,32736,FL,3700,2.70E+05
96466,91708,CA,3701,451400
87122,66206,KS,3702,434200
66922,21617,MD,3703,327800
60865,7921,NJ,3704,321600
67101,21911,MD,3705,242100
60799,7760,NJ,3706,
58914,2813,RI,3707,3.86E+05
58974,2896,RI,3708,
66587,20732,MD,3709,275300
87889,68147,NE,3710,136500
60660,7419,NJ,3711,
87521,67230,KS,3712,281400
96731,92210,CA,3713,699900
74581,38004,TN,3714,
99662,98252,WA,3715,340400
71811,32132,FL,3716,1.53E+05
61828,10514,NY,3717,878400
96946,92610,CA,3718,647300
78905,48015,MI,3719,
417461,85123,AZ,3720,131100
93306,80230,CO,3721,611200
61204,8835,NJ,3722,2.25E+05
99810,98446,WA,3723,291800
60679,7452,NJ,3724,
72484,33182,FL,3725,352800
93385,80433,CO,3726,
94931,85355,AZ,3727,296700
99717,98327,WA,3728,348900
84474,60422,IL,3729,196800
61879,10589,NY,3730,
58384,1475,MA,3731,
58990,2916,RI,3732,258800
64220,15658,PA,3733,147900
399574,33473,FL,3734,
61241,8889,NJ,3735,
99797,98418,WA,3736,241800
65312,18032,PA,3737,136400
96799,92315,CA,3738,346100
79798,49544,MI,3739,161700
84304,60041,IL,3740,170900
60584,7075,NJ,3741,
84493,60442,IL,3742,234200
89908,73078,OK,3743,211500
65386,18222,PA,3744,134400
93493,80640,CO,3744,357600
61192,8823,NJ,3745,251200
62243,11769,NY,3746,
62657,12549,NY,3747,
73301,35068,AL,3748,
78938,48062,MI,3749,
66733,21029,MD,3750,690400
84469,60416,IL,3751,174200
67048,21793,MD,3752,
77589,45327,OH,3753,
100069,99026,WA,3754,
60917,8022,NJ,3755,
60720,7607,NJ,3756,
93254,80125,CO,3757,
61081,8502,NJ,3758,595100
60975,8086,NJ,3758,160500
85858,63012,MO,3759,
66829,21219,MD,3760,243400
74427,37701,TN,3761,
67548,23120,VA,3762,378600
93374,80421,CO,3763,
67359,22712,VA,3764,326300
84336,60081,IL,3765,207600
65377,18210,PA,3766,118800
82274,55424,MN,3767,609700
90921,75454,TX,3768,269700
93601,80925,CO,3769,298100
87089,66083,KS,3770,
71267,30666,GA,3771,
92348,78252,TX,3772,1.75E+05
58681,2191,MA,3773,
98395,95713,CA,3774,3.53E+05
399643,80924,CO,3775,444900
60836,7849,NJ,3776,245600
399572,33449,FL,3777,
88581,70420,LA,3778,
60853,7876,NJ,3779,384800
96841,92371,CA,3780,303900
99909,98606,WA,3780,505400
66154,20036,DC,3781,312900
60492,6883,CT,3782,
60733,7642,NJ,3783,
86325,64078,MO,3784,
60987,8098,NJ,3785,
94636,84655,UT,3786,
61968,10989,NY,3787,303600
99719,98329,WA,3787,308900
87868,68118,NE,3788,
94952,85378,AZ,3789,210200
72257,32833,FL,3790,3.11E+05
60895,7981,NJ,3791,5.02E+05
60686,7463,NJ,3792,
85299,62062,IL,3793,188500
82554,56011,MN,3793,236200
95866,89179,NV,3794,313400
74586,38011,TN,3795,
60496,6896,CT,3796,
94793,85087,AZ,3797,
61095,8530,NJ,3798,
59257,3865,NH,3799,2.67E+05
71012,30290,GA,3800,
84500,60449,IL,3801,
89295,72007,AR,3802,164700
82203,55352,MN,3803,
99928,98629,WA,3804,4.71E+05
94889,85307,AZ,3805,205700
84305,60042,IL,3806,166600
72551,33332,FL,3807,578200
76549,43146,OH,3808,180400
61985,11023,NY,3809,
71907,32266,FL,3810,423700
60753,7676,NJ,3811,
399679,93723,CA,3812,380500
82161,55308,MN,3813,220800
61236,8884,NJ,3814,274300
61211,8850,NJ,3815,
70789,30002,GA,3815,
66590,20736,MD,3816,433600
61930,10930,NY,3817,
74161,37080,TN,3818,
72245,32820,FL,3819,277100
65101,17547,PA,3820,174600
87867,68117,NE,3821,
60929,8035,NJ,3822,
97298,93510,CA,3823,622200
98441,95832,CA,3824,264400
60653,7403,NJ,3825,
60979,8090,NJ,3826,163800
60685,7462,NJ,3827,
84291,60022,IL,3828,834400
91458,76537,TX,3829,184600
86292,64034,MO,3830,
74123,37037,TN,3831,236900
62285,11934,NY,3832,
79672,49302,MI,3833,
62261,11789,NY,3834,
