Zip,City,State,Metro,CountyName,SizeRank,Latitude,Longitude,ForecastYoYPctChange,MedianPrice,Zhvi,MoM,QoQ,YoY,PeakZHVI,PctFallFromPeak,PriceToRentRatio,MarketHealthIndex,SellForGain,NegativeEquity,Delinquency,DaysOnMarket,MedianPricePerSqft
36853,Dadeville,AL,,Tallapoosa,7469,32.794796,-85.744428,0.208955224,399000,241200,-0.004128819,-0.017515275,0.022900763,250700,-0.037893897,13.88,0.177559762,,0.128712871,0.009615385,82.5,209.8684211
36856,Fort Mitchell,AL,Columbus,Russell,9077,32.296518,-84.997165,3.445711183,179900,184200,-0.001626016,-0.009144701,-0.003246753,208300,-0.115698512,10.81,0.145087744,,0.266897747,0.077922078,88,68.93243401
36867,Phenix City,AL,Columbus,Russell,4745,32.495317,-85.024588,4.889145497,129900,86600,0.004640371,-0.010285714,0.002314815,106800,-0.189138577,10.24,0.497443692,,0.250263435,0.056842105,77,75.47719256
36869,Phenix City,AL,Columbus,Russell,5070,32.421383,-85.064964,4.941813261,109900,73900,0,-0.002699055,0.005442177,110100,-0.328792007,8.77,0.156832942,,0.292332268,0.051001821,77,65.1521217
36870,Smiths,AL,Auburn,Lee,6069,32.478145,-85.123979,5.678267045,159900,140800,0.000710732,0.004996431,0.010768126,142600,-0.012622721,10.91,0.112615725,,0.240861089,0.05227656,64,79.39099735
36874,Salem,AL,Auburn,Lee,8434,32.580449,-85.217224,5.689982217,255000,168700,0.009575105,0.035604665,0.087685364,168700,0,11.93,3.836534476,,0.157248157,0.03125,57,107.921211
36877,Smiths Station,AL,Auburn,Lee,7336,32.540139,-85.098547,5.097449313,190000,152900,-0.000653595,-0.004557292,0.047978067,153600,-0.004557292,11.6,0.48155313,,0.140898705,0.032432432,57,90.41423358
37013,Nashville,TN,Nashville,Davidson,18,36.036032,-86.645598,10.85611855,229995.5,209200,0.006737247,0.020985847,0.142545057,209200,0,12.24,9.295978997,100,0.054075547,0.010294118,49,131.2245457
37015,Ashland City,TN,Nashville,Cheatham,5784,36.297807,-87.083657,8.304321363,249900,164300,0.00797546,0.023676012,0.105652759,164300,0,11.88,8.416470913,83.33,0.065713008,0.013605442,58,148.7223454
37027,Brentwood,TN,Nashville,Williamson,463,35.924508,-86.850323,3.681508643,707500,572700,0.000698934,0.011837456,0.03543663,572700,0,15.72,8.294182672,93.59,0.041549222,0.007537688,62.5,200.729927
37029,Burns,TN,Nashville,Dickson,9352,36.039122,-87.26284,3.333619211,329900,233200,0.0038743,0.018785496,0.076142132,233200,0,14.01,6.656072958,,0.047669492,0,61.5,152.4371913
37034,Chapel Hill,TN,Lewisburg,Marshall,8947,35.640617,-86.718225,9.474903475,254900,181300,0.002765487,0.010590858,0.096130593,181300,0,12.68,7.770485008,100,0.079158317,0.012658228,68,130.3885045
37037,Christiana,TN,Nashville,Rutherford,8927,35.695974,-86.368041,8.855491329,276900,207600,0.00096432,0.006789525,0.076763485,207600,0,13.32,8.839298052,100,0.032801418,0,54,148.1923355
37040,Clarksville,TN,Clarksville,Montgomery,437,36.522633,-87.334932,-0.426366559,195000,155500,0.003225806,0.013029316,0.073895028,155500,0,12.31,2.14315324,85,0.190594383,0.031528444,57.5,107.5096899
37042,Clarksville,TN,Clarksville,Montgomery,40,36.568751,-87.416323,-0.546746447,174950,133700,0.005263158,0.022171254,0.071314103,133700,0,12,0.587950808,90.62,0.224241917,0.040717221,55,104.2954274
37043,Clarksville,TN,Clarksville,Montgomery,719,36.512666,-87.301283,-0.483901515,269900,211200,0.003325416,0.016361886,0.11627907,211200,0,13.69,4.713278983,82.61,0.12889896,0.01344364,66,118.1136364
37046,College Grove,TN,Nashville,Williamson,9671,35.790897,-86.726133,-5.181178363,875000,497300,0.002216848,0.042994966,0.220068695,497300,0,16.63,7.71244991,85.71,0.02173913,0,61,232.4140068
37055,Dickson,TN,Nashville,Dickson,3549,36.141461,-87.396417,6.151728553,233805,156200,0.00192431,0.012970169,0.069130732,156200,0,11.97,6.041868177,,0.078735076,0.016393443,57,134.7328278
37064,Franklin,TN,Nashville,Williamson,379,35.890746,-86.965691,4.621296296,575000,432000,-0.000693963,0.005586592,0.060122699,432300,-0.000693963,15.26,7.926627055,95.89,0.038444295,0,56,208.6113848
37066,Gallatin,TN,Nashville,Sumner,460,36.401201,-86.449479,8.882328132,337000,237100,0.008507018,0.038091068,0.096162737,237100,0,13.17,9.569573027,89.36,0.039152849,0.003558719,63,161.336086
37067,Franklin,TN,Nashville,Williamson,3237,35.912072,-86.765537,3.242639382,569450,478900,-0.00145955,0.002721943,0.053917254,479600,-0.00145955,15.32,4.257979826,100,0.051165025,0.014084507,53,190.4729212
37072,Goodlettsville,TN,Nashville,Davidson,2892,36.34145,-86.775747,7.902164502,279450,231000,0.002169197,0.010940919,0.121903837,231000,0,13.14,8.955368247,96,0.044268406,0,52,153.6952256
37075,Hendersonville,TN,Nashville,Sumner,105,36.347551,-86.612045,7.97731301,349900,282100,0.0075,0.02432825,0.095959596,282100,0,13.89,9.75058726,94.83,0.036229935,0.014851485,55,172.3697651
37076,Nashville,TN,Nashville,Davidson,1139,36.153572,-86.583994,10.02830606,285000,226100,0.00667854,0.018468468,0.11654321,226100,0,12.9,9.559209617,93.88,0.045810834,0.007604563,53,139.9837152
37083,Lafayette,TN,Nashville,Macon,6587,36.52772,-86.025585,8.190146932,174900,115700,0.002599653,0.006086957,0.09772296,115700,0,10.83,7.590161669,88.89,0.117227319,0.017391304,112,114.1810345
37086,La Vergne,TN,Nashville,Rutherford,3161,36.008511,-86.559194,9.45388601,209900,193000,0.003118503,0.019007392,0.139988187,193000,0,12.54,9.230344065,100,0.04404203,0.010152284,47.5,140.2545455
37087,Lebanon,TN,Nashville,Wilson,982,36.267266,-86.291167,9.61731014,329900,235700,0.005975245,0.015073213,0.081192661,235700,0,13.58,9.733314909,100,0.042313117,0.008333333,62,144.1316147
37090,Lebanon,TN,Nashville,Wilson,6471,36.229552,-86.465036,8.347286822,335400,258000,0.004672897,0.020166074,0.075,258000,0,14.4,8.496614619,100,0.045589693,0.02173913,58.5,156.3607925
37110,Mc Minnville,TN,McMinnville,Warren,2447,35.730626,-85.931376,8.745762712,162450,94400,-0.002114165,0.002123142,0.053571429,94600,-0.002114165,8.75,3.310073235,33.33,0.109969168,0.018691589,74,109.7531706
37115,Nashville,TN,Nashville,Davidson,1221,36.259503,-86.706296,8.710414453,209950,188200,0.005879209,0.022270505,0.148962149,188200,0,11.86,9.057620561,92,0.043349022,0.011428571,56.5,144.7368421
37122,Mount Juliet,TN,Nashville,Wilson,401,36.184603,-86.468695,7.033041788,385000,308700,0.004229018,0.016798419,0.075984664,308700,0,14.51,9.213071715,96.67,0.038476795,0.007731959,55,155.4110084
37127,Murfreesboro,TN,Nashville,Rutherford,6040,35.762951,-86.372158,7.166040884,266900,239700,-0.002911814,0,0.1010565,240600,-0.003740648,14.18,6.924139837,88.89,0.038205242,0,49,132.3752481
37128,Murfreesboro,TN,Nashville,Rutherford,361,35.845418,-86.486683,7.393665158,280900,243100,-0.001232539,0.001235585,0.072815534,243500,-0.00164271,13.92,9.162636452,100,0.046080099,0.006711409,52,133.8727679
37129,Murfreesboro,TN,Nashville,Rutherford,506,32.790261,-86.685854,7.464788732,309900,234300,0.000426985,0.010349288,0.13024602,234300,0,13.84,9.626917231,100,0.034047315,0,53,136.4226938
37130,Murfreesboro,TN,Nashville,Rutherford,238,35.78306,-86.108853,9.359834796,290779,193700,0.003626943,0.018937401,0.123549884,193700,0,13.48,9.664225508,100,0.053750876,0,51,132.3484188
37135,Nolensville,TN,Nashville,Williamson,6867,35.925201,-86.675349,4.233971292,469000,418000,-0.004761905,-0.011586664,0.039800995,422900,-0.011586664,15.3,6.034959237,93.75,0.042302358,0.008196721,74,168.9295864
37138,Nashville,TN,Nashville,Davidson,4553,36.25978,-86.64777,8.426990209,263712.5,234900,0.004704876,0.016443098,0.093066543,234900,0,13.01,8.306618765,93.75,0.046445498,0.010204082,52,161.7768595
37146,Pleasant View,TN,Nashville,Cheatham,8984,36.402067,-87.032016,7.513204225,272400,227200,0.011125946,0.030385488,0.100775194,227200,0,13.64,8.105568606,83.33,0.052221356,0,54,128.3666766
37148,Portland,TN,Nashville,Sumner,4638,36.547545,-86.515887,12.38292683,194950,164000,0.007990166,0.02950408,0.112618725,164000,0,11.11,9.280779328,93.75,0.044370661,0.013605442,54,140.2046644
37160,Shelbyville,TN,Shelbyville,Bedford,2519,35.486335,-86.462357,9.846450617,198695,129600,0.003095975,-0.00077101,0.102040816,129700,-0.00077101,11.32,8.423379854,100,0.091016899,0.026058632,72,126.1309524
37166,Smithville,TN,,Dekalb,6731,35.958503,-85.835635,5.821880651,174999,110600,0.002719855,0.020295203,0.101593625,110600,0,9.82,6.645709548,,0.108490566,0.017391304,,124.9583333
37167,Smyrna,TN,Nashville,Rutherford,396,35.978798,-86.514015,8.437328454,280995,218600,0.003673095,0.014385151,0.139134966,218600,0,13.26,9.811385933,100,0.037889688,0,49,138.1070729
37172,Springfield,TN,Nashville,Robertson,3112,36.51351,-86.888624,7.41305638,245900,168500,0.002379536,0.022451456,0.092028516,168500,0,12.37,5.489843858,80,0.060779504,0.02690583,56.5,138.1764706
37174,Spring Hill,TN,Nashville,Maury,1871,35.588299,-86.908048,6.165544133,317900,282100,0.002843939,0.012199498,0.056554307,282100,0,14.28,8.996821888,98.73,0.045571062,0.00625,56,145.2991993
37179,Thompsons Station,TN,Nashville,Williamson,7078,35.812567,-86.983337,5.365037037,434000,337500,-0.00147929,0.003866746,0.092586598,338000,-0.00147929,14.67,7.72281332,94.12,0.041245136,0,50,159.0249565
37188,White House,TN,Nashville,Robertson,6694,36.481635,-86.689867,4.363433169,249900,223700,0.000447227,0.006750675,0.110724926,223700,0,12.98,7.018101423,100,0.037749288,0.009433962,49,150.7809014
37201,Nashville,TN,Nashville,Davidson,10040,36.165688,-86.778098,4.88091694,372450,335900,-0.004150608,-0.014088641,0.026903088,340700,-0.014088641,16.79,3.60163051,100,0.165048544,0,56,444.4444444
37203,Nashville,TN,Nashville,Davidson,3878,36.150406,-86.791598,0.771810388,525000,396600,-0.00426814,-0.006015038,0.019013361,399400,-0.007010516,15.91,3.216802542,100,0.145769623,0,89,308.4318766
37204,Nashville,TN,Nashville,Davidson,6124,36.106735,-86.774283,1.912527392,699000,547600,-0.01083815,-0.011373894,0.03048551,557200,-0.017229002,17.65,3.695592096,92.31,0.069876688,0,67,273.2238309
37205,Nashville,TN,Nashville,Davidson,3203,36.108558,-86.865776,4.865501125,695000,577700,0.001386722,0.010671798,0.054581964,577700,0,17.27,7.283404726,95.24,0.044804838,0,65,251.366843
37206,Nashville,TN,Nashville,Davidson,2771,36.180143,-86.73575,5.947538101,400249,341200,0.000293169,-0.000292997,0.027710843,341400,-0.000585823,15.26,6.524803095,97.83,0.075069252,0.003690037,63,236.9049084
37207,Nashville,TN,Nashville,Davidson,1815,36.233916,-86.784698,9.179190751,284950,207600,0.004840271,0.027722772,0.175537939,207600,0,11.72,9.734696698,92.86,0.044245588,0.005617978,71,186.9007906
37209,Nashville,TN,Nashville,Davidson,1084,36.1854,-86.94857,7.512218964,399000,306900,-0.001626545,-0.003894839,0.072701852,308100,-0.003894839,14.4,9.449357469,100,0.067622397,0,72,230.1799398
37210,Nashville,TN,Nashville,Davidson,5983,36.137475,-86.729947,9.452797203,299900,228800,0.002190101,0.014634146,0.146867168,228800,0,12.28,8.79093547,100,0.070886076,0.011904762,47,227.1780303
37211,Nashville,TN,Nashville,Davidson,21,36.070359,-86.718347,7.645989727,289000,253100,0.002376238,0.011186576,0.098524306,253100,0,13.4,9.313942241,98.91,0.065694231,0.006677796,49,168.981251
37212,Nashville,TN,Nashville,Davidson,5604,36.132607,-86.803748,2.067601792,599900,513300,-0.004653869,-0.014968336,0.025164769,521100,-0.014968336,16.73,5.118142877,100,0.086474501,0,64,293.8632341
37214,Nashville,TN,Nashville,Davidson,1982,36.162189,-86.670867,11.04749104,249900,223200,0.009497965,0.033333333,0.160686427,223200,0,12.93,9.701533785,100,0.055293452,0.006825939,47,156.8842567
37215,Nashville,TN,Nashville,Davidson,3610,36.081868,-86.834691,1.192139054,759000,638600,-0.006533914,-0.015417823,0.016717083,648600,-0.015417823,16.76,4.608953986,93.33,0.059868233,0,65,246.1293806
37216,Nashville,TN,Nashville,Davidson,5070,36.204255,-86.723997,5.385892116,334900,289200,-0.000345662,0.004864489,0.038793103,289300,-0.000345662,14.71,5.550642531,89.47,0.05783766,0,50.5,210.7417916
37217,Nashville,TN,Nashville,Davidson,2297,36.107372,-86.662914,7.511011011,238400,199800,0.004524887,0.021472393,0.128813559,199800,0,12.03,7.787757358,100,0.0721875,0.004329004,48,136.7691078
37221,Nashville,TN,Nashville,Davidson,1002,36.06616,-86.963852,6.00163559,333950,305700,0.001310187,0.013930348,0.096484935,305700,0,14.67,9.243471052,98,0.044548495,0,52.5,156.9585893
37302,Collegedale,TN,Chattanooga,Hamilton,9770,35.017572,-85.018914,1.877089136,369900,287200,-0.001390821,0.007012623,0.062523122,287600,-0.001390821,12.25,2.630233522,100,0.048780488,0.038461538,58,142.4995712
37303,Athens,TN,Athens,McMinn,3909,35.457491,-84.63982,1.745306122,139400,122500,0.005747126,0.012396694,0.085031001,122500,0,10.79,1.638800608,,0.110652921,0.037267081,63.5,85.96014493
37311,Cleveland,TN,Cleveland,Bradley,3378,35.149223,-84.874031,7.198362147,139900,109900,0.014773777,0.044676806,0.118006104,109900,0,10.3,9.423103496,100,0.133668904,0.016736402,78,102.0639653
37312,Cleveland,TN,Cleveland,Bradley,2342,35.255097,-84.86844,3.402515723,221900,174900,0.000572082,0.009815242,0.078963603,174900,0,12.51,5.032472019,95.24,0.067276775,0.014705882,72,122.1491228
37321,Dayton,TN,Dayton,Rhea,5335,35.49396,-85.01245,11.08874046,159700,104800,-0.002854424,-0.015037594,0.010607522,108500,-0.034101382,10.01,2.673068951,55.56,0.125603865,0.016483516,90,107.3543768
37323,Cleveland,TN,Cleveland,Bradley,3340,35.136098,-84.845707,4.044427124,184900,128300,0.003912363,0.015835313,0.052502051,128300,0,10.75,5.292248169,100,0.097714736,0.021505376,66.5,122.7836879
37334,Fayetteville,TN,,Lincoln,4283,35.168227,-86.601925,11.32307692,179900,110500,0.006375228,0.025998143,0.09297725,110500,0,8.72,9.085947216,94.74,0.094950367,0.009090909,89,97.74620284
37343,Chattanooga,TN,Chattanooga,Hamilton,1048,35.166775,-85.21024,8.743952802,238000,169500,0.002365464,0.01315003,0.051488834,169500,0,11.06,4.50808346,89.19,0.063986497,0.011990408,50,126.43535
37354,Madisonville,TN,,Monroe,5941,35.491574,-84.33952,11.2256245,172450,124100,0.004045307,0.023927393,0.109025916,124100,0,10.42,8.920132652,85.71,0.103579589,0.007352941,122,109.8958333
37355,Manchester,TN,Tullahoma,Coffee,3952,35.517946,-86.06988,1.871294288,229900,138300,0.004357298,0.022172949,0.075427683,138300,0,10.8,5.396573166,90,0.093137255,0.026315789,62,115.3211302
37363,Ooltewah,TN,Chattanooga,Hamilton,1819,35.120227,-85.060369,5.537256562,320000,236200,0.000423549,0.011996572,0.036874451,236200,0,12.12,6.007323477,88.89,0.052008239,0.00990099,63,137.6213682
37377,Signal Mountain,TN,Chattanooga,Hamilton,6397,35.175117,-85.319805,4.665817139,419900,313900,0.005767382,0.016186468,0.058327714,313900,0,12.95,8.760536134,100,0.062913907,0.006578947,77.5,151.3888889
37379,Soddy-Daisy,TN,Chattanooga,Hamilton,3783,35.295181,-85.177144,8.627771295,269900,171400,0.004100762,0.022673031,0.063275434,171400,0,11.22,5.99074202,96,0.070334087,0.017857143,58,136.5914787
37385,Tellico Plains,TN,,Monroe,8374,35.376907,-84.272243,12.99224806,162900,103200,0.011764706,0.063917526,0.230035757,103200,0,10.58,8.95260467,66.67,0.179292929,0.014084507,147.5,124.75
37388,Tullahoma,TN,Tullahoma,Coffee,3636,35.36202,-86.20943,1.947908445,202400,126700,0.003167063,0.007955449,0.052325581,126700,0,10.4,2.513472433,83.33,0.080367394,0.033333333,76,104.484274
37398,Winchester,TN,Tullahoma,Franklin,6253,35.146602,-86.102966,5.437874251,314900,133600,0.005267118,0.011355034,0.030069391,135100,-0.011102887,9.98,4.005112616,77.78,0.104089219,0.005952381,84.5,171.9455392
37405,Chattanooga,TN,Chattanooga,Hamilton,4680,35.089664,-85.335675,8.095218801,385000,246800,0.001217039,0.014802632,0.079142982,246800,0,12.21,7.250241813,100,0.098853086,0.022099448,65.5,219.7757308
3741,Canaan,NH,Claremont,Grafton,9704,43.63123,-72.057312,5.484344423,199900,204400,0.008386778,0.020979021,0.074658254,209400,-0.023877746,11.41,8.144949565,,0.058935361,0.032258065,91,110.5001784
37411,Chattanooga,TN,Chattanooga,Hamilton,5589,35.035273,-85.245455,15.09045226,125000,99500,0.016343207,0.048472076,0.232961586,99500,0,9.39,6.902031228,68.75,0.179971658,0.018372703,62,89.5065552
37412,East Ridge,TN,Chattanooga,Hamilton,4278,34.997526,-85.22743,10.28203062,129950,124100,0.004045307,0.016380016,0.141674333,124100,0,9.81,5.49537101,91.67,0.12543153,0.021406728,49.5,98.73609808
37415,Chattanooga,TN,Chattanooga,Hamilton,3266,35.124725,-85.281199,8.618125,215000,160000,0.003134796,0.015873016,0.063122924,160000,0,10.54,7.976371425,100,0.077663671,0.016528926,60,147.6101218
37416,Chattanooga,TN,Chattanooga,Hamilton,6295,35.102747,-85.182663,10.50259451,160000,134900,0,0.012003001,0.03609831,134900,0,9.89,3.893878679,100,0.072282891,0.021582734,52.5,118.7777778
37421,Chattanooga,TN,Chattanooga,Hamilton,459,35.040495,-85.153781,7.977321814,235000,185200,0.003250271,0.008165487,0.067435159,185200,0,11.17,4.798949841,84.78,0.066717791,0.018390805,55,126.671123
3743,Claremont,NH,Claremont,Sullivan,6584,43.37674,-72.34676,5.218196457,139900,124200,0.002421308,0.011400651,0.027295285,147300,-0.156822811,7.14,0.726820506,81.82,0.098561151,0.03649635,78.5,97.61904762
3748,Enfield,NH,Claremont,Grafton,9429,43.630906,-72.116603,3.025884383,249900,231800,0.004332756,0.006513244,0.094945678,231800,0,12.77,6.192483073,77.78,0.071929825,0,91,161.7874736
3753,Grantham,NH,Claremont,Sullivan,9794,43.48952,-72.13759,3.763593381,277000,253800,0.003955696,0.011155378,0.028779895,305300,-0.168686538,11.17,0.802127954,71.43,0.052845528,0.076923077,82,147.0009833
3755,Hanover,NH,Claremont,Grafton,8760,43.70701,-72.27741,0.966409197,650000,556700,0.006326826,0.010161495,0.080551242,556700,0,14.64,6.796324444,85.71,0.052023121,0,91,283.59375
37601,Johnson City,TN,Johnson City,Washington,1283,36.330485,-82.317625,3.711144807,179900,131900,0.003041825,0.020108275,0.071486596,131900,0,11.51,5.49191654,88.89,0.100987925,0.013586957,82,108.8646967
37604,Johnson City,TN,Johnson City,Washington,1260,36.308229,-82.387422,3.693379791,186000,143500,0.00419874,0.019176136,0.0979342,143500,0,12.02,5.659112892,86.67,0.096713866,0.008287293,66,114.9503398
37615,Johnson City,TN,Johnson City,Washington,4490,36.402412,-82.457201,2.865826944,245000,182600,0.006615215,0.022396417,0.059164733,182600,0,12.67,4.916401824,94.12,0.071107111,0.004219409,75,130.2693556
37617,Blountville,TN,Kingsport,Sullivan,6529,36.525039,-82.369895,4.29023569,225000,148500,0.002024291,0.019917582,0.050212164,148500,0,12.38,2.033301092,60,0.076041038,0,61.5,124.7456888
37618,Bluff City,TN,Kingsport,Sullivan,6763,36.479403,-82.261059,6.653437279,194892.5,141100,0.010744986,0.031432749,0.066515495,141100,0,12.02,6.505458063,80,0.096629213,0.007751938,74,118.0625
37620,Bristol,TN,Kingsport,Sullivan,1146,36.531703,-82.192545,4.014873141,148000,114300,-0.001746725,0.007936508,0.096928983,114500,-0.001746725,11.12,3.493851043,93.33,0.133134739,0.008605852,75,93.07286822
37640,Butler,TN,,Johnson,9606,36.362685,-81.919401,1.440298507,344900,93800,-0.003188098,0.019565217,0.098360656,94100,-0.003188098,11.19,0.142324167,66.67,0.180645161,0.071428571,,172.967128
37641,Chuckey,TN,Greeneville,Greene,8386,36.256939,-82.690504,2.926073926,179900,100100,0.004012036,0.040540541,0.1,100100,0,11.26,5.995578278,100,0.167883212,0.008695652,92,122.2902098
37642,Church Hill,TN,Kingsport,Hawkins,6165,36.495148,-82.732009,4.454263566,139949.5,129000,0.00311042,0.01018011,0.106346484,129000,0,11.11,5.735111234,85.71,0.072886297,0.008,76,98.29695767
37643,Elizabethton,TN,Johnson City,Carter,1949,36.330784,-82.122892,4.25093633,169900,106800,0,0.004703669,0.06374502,106800,0,10.21,5.230067708,100,0.092457421,0.015037594,78,102.2803115
37650,Erwin,TN,Johnson City,Unicoi,6787,36.14511,-82.41681,1.602514507,149500,103400,0.002909796,0.009765625,0.121475054,103400,0,9.55,4.012021556,100,0.111235955,0.04040404,79,102.006689
37659,Jonesborough,TN,Johnson City,Washington,3122,36.289189,-82.489065,2.558417085,219950,159200,0.006321113,0.025112685,0.048057933,159200,0,12.65,4.805167887,90,0.074376081,0.009966777,73,133.3444481
37660,Kingsport,TN,Kingsport,Sullivan,874,36.514384,-82.547615,5.368949772,144450,109500,0.00921659,0.040874525,0.118488253,109500,0,11.17,6.363824789,88.24,0.112141081,0.010080645,71,100.5747126
37663,Kingsport,TN,Kingsport,Sullivan,6459,36.47152,-82.4834,4.552992519,189900,160400,0.004383219,0.012626263,0.058047493,160400,0,12.42,5.315047672,90.91,0.065463701,0.012820513,64,114.1469338
37664,Kingsport,TN,Kingsport,Sullivan,2813,36.520428,-82.498988,5.527576197,179000,137800,0.002911208,0.017725258,0.059185242,137800,0,11.91,5.739947492,81.82,0.088877977,0.019337017,81,108.5526316
37681,Limestone,TN,Johnson City,Washington,9095,36.22816,-82.63043,-1.880971026,207450,127700,0.005511811,0.03568532,0.127096205,127700,0,12.03,4.455575515,100,0.129032258,0.013888889,74,145.2516866
37683,Mountain City,TN,,Johnson,7143,36.451666,-81.823043,2.474537037,191250,86400,0.012895662,0.012895662,0.060122699,89500,-0.034636872,10.18,4.939201327,100,0.188432836,0.01980198,,115.3205128
37686,Piney Flats,TN,Kingsport,Sullivan,8452,36.449142,-82.340731,4.869738339,288000,175800,-0.000568505,0.005145798,-0.007900677,177200,-0.007900677,12.36,1.874395468,85.71,0.076496674,0.014492754,74,131.6491879
37705,Andersonville,TN,Knoxville,Anderson,9539,36.19869,-84.03714,5.670207385,292450,197700,0.006619145,0.027012987,0.143435512,197700,0,14.95,6.767306895,100,0.081967213,0.044444444,66,174.9375
37716,Clinton,TN,Knoxville,Anderson,3807,36.105314,-84.17446,4.188519243,193750,153300,0.003929273,0.015904573,0.119795471,153300,0,12.52,5.918198148,87.5,0.122181818,0.014880952,62,125.0195465
37721,Corryton,TN,Knoxville,Knox,7149,36.15369,-83.78241,5.472456254,185490,154300,0.008496732,0.025249169,0.06634416,154300,0,11.58,3.670719912,,0.086096257,0.068322981,56.5,104.1145584
37722,Cosby,TN,Newport,Cocke,8974,35.839769,-83.203929,5.495601173,179900,102300,0.015888779,0.051387461,0.153325817,102300,0,8.45,9.041729999,100,0.175675676,0.019230769,114,143.805022
37725,Dandridge,TN,Morristown,Jefferson,5487,36.000789,-83.423276,8.997479521,279900,158700,0.00126183,0.013409962,0.092222987,158700,0,11.96,7.635760674,100,0.089757709,0.024539877,95.5,152.1308085
3773,Newport,NH,Claremont,Sullivan,8575,43.373048,-72.177719,3.540694006,179000,158500,-0.002517306,-0.001889169,0.027219702,170500,-0.070381232,8.35,0.822854774,100,0.070588235,0.033333333,82,94.26229508
37737,Friendsville,TN,Knoxville,Blount,9252,35.758228,-84.101182,3.494161359,244900,188400,-0.004754358,-0.008421053,0.044925125,190600,-0.011542497,11.32,3.218184331,100,0.069057105,0,62.5,140.6000938
37738,Gatlinburg,TN,Sevierville,Sevier,8558,35.727782,-83.436982,9.628025478,259900,157000,0.005765535,0.063685637,0.050870147,184400,-0.148590022,7.66,2.179770623,50,0.209169054,0.01369863,70,173.2598063
37743,Greeneville,TN,Greeneville,Greene,3259,36.131582,-82.869219,4.230382294,174950,99400,0.004040404,0.020533881,0.100775194,99400,0,11.02,4.755423518,50,0.115057529,0.026086957,115,111.6927091
37745,Greeneville,TN,Greeneville,Greene,5458,36.245521,-82.82378,3.863423761,196738.5,106900,0.002814259,0.012310606,0.064741036,106900,0,11.39,3.381235319,91.67,0.11286844,0.012738854,83,113.9965127
37748,Harriman,TN,Knoxville,Roane,5734,35.919953,-84.516642,8.717248908,144900,91600,0,-0.019271949,0.032694476,94800,-0.033755274,9.97,2.528672102,90.91,0.138851802,0.019230769,87,95.47742307
37757,Jacksboro,TN,Knoxville,Campbell,8005,36.307449,-84.15575,3.036523009,169700,136900,-0.002186589,-0.002186589,0.064541213,137300,-0.002913328,10.44,5.921652618,100,0.078369906,0.013333333,122,102.4096386
37763,Kingston,TN,Knoxville,Roane,6177,35.857573,-84.481536,4.777065983,279000,156100,-0.002555911,-0.023764853,0.009049774,162600,-0.0399754,10.89,2.011192483,91.67,0.093922652,0,74.5,137.2712146
37764,Sevierville,TN,Sevierville,Sevier,7823,35.974032,-83.602564,5.636262514,239000,179800,0.002229654,0.020431328,0.089036947,179800,0,9.17,6.046704436,100,0.07656066,0.046153846,81,131.7857143
37772,Lenoir City,TN,Knoxville,Loudon,7131,35.640997,-84.21736,3.893939394,321500,217800,0.005540166,0.008333333,0.088455772,217800,0,11.82,5.838745336,60,0.060387812,0,77,142.3751096
37774,Loudon,TN,Knoxville,Loudon,4833,35.738092,-84.344062,3.575796727,359900,232200,0.005194805,0.010883761,0.114203455,232200,0,10.82,8.579521901,77.78,0.053551913,0.013605442,89,156.6213922
37777,Louisville,TN,Knoxville,Blount,6959,35.827859,-84.04546,2.701485386,309500,208700,-0.00191296,0.011143411,0.084155844,209100,-0.00191296,12.29,2.360093962,83.33,0.079315708,0.029411765,82,160.8132261
37801,Maryville,TN,Knoxville,Blount,3334,35.688378,-84.076895,4.603380282,229000,177500,0,-0.000563063,0.048434731,177600,-0.000563063,11.16,3.073787481,81.25,0.066374663,0.035532995,63.5,127.7522732
37803,Maryville,TN,Knoxville,Blount,2623,35.653917,-83.995621,5.500538793,259900,185600,0.001078749,0.007600434,0.03745109,185600,0,11.88,5.405554788,96.43,0.068548387,0.012383901,61,134.2147436
37804,Maryville,TN,Knoxville,Blount,4157,35.799053,-83.885212,5.053291536,199900,159500,-0.001252348,0.002514142,0.041802743,159700,-0.001252348,11.27,1.956611856,77.27,0.067706882,0.016460905,59,125.0195465
37807,Maynardville,TN,Knoxville,Union,7878,36.294236,-83.806991,6.909787234,169900,117500,0.000851789,0.000851789,0.081952118,117500,0,10.42,7.470637004,100,0.093984962,0.013333333,88,120.7388716
37813,Morristown,TN,Morristown,Hamblen,5955,36.188826,-83.261343,15.56485356,120900,95600,0,0.002096436,0.048245614,95700,-0.001044932,8.6,6.935194141,100,0.082262211,0.0390625,73,96.21710526
37814,Morristown,TN,Morristown,Hamblen,2439,36.224258,-83.30984,10.84020619,174900,135800,0.00073692,0.009665428,0.058456742,135800,0,9.99,7.874810004,88.89,0.061201572,0.009174312,88,113.2848828
37821,Newport,TN,Newport,Cocke,4420,36.00244,-83.159605,2.553881808,119200,86300,0.003488372,0.010538642,0.14002642,86300,0,8.02,7.960480862,100,0.139455782,0.024390244,109,88.14329098
37830,Oak Ridge,TN,Knoxville,Anderson,2349,36.019381,-84.243175,5.311959654,191260,138800,0.004341534,0.013878744,0.095501184,138800,0,11.07,5.051126157,84.21,0.121390238,0.012631579,77,107.4264618
