RegionType,RegionName,City,State,Metro,CBSATitle,SizeRank,MarketHealthIndex,SellForGain,PrevForeclosed,ForeclosureRatio,ZHVI,MoM,YoY,ForecastYoYPctChange,StockOfREOs,NegativeEquity,Delinquency,DaysOnMarket
Zip,55792,Virginia,MN,"Duluth, MN","Duluth, MN-WI",,0.344756114,66.67,,,78600,-0.380228137,3.421052632,0.035038168,,0.240219092,0.013029316,73
Zip,55797,Wrenshall,MN,"Duluth, MN","Duluth, MN-WI",,1.237391184,,,,172500,0.174216028,3.293413174,0.00893913,,0.093877551,0,57
Zip,55802,Duluth,MN,"Duluth, MN","Duluth, MN-WI",,4.657316568,100,,,289900,0.034506556,12.4515128,-0.015839945,,0.092857143,0,60
Zip,55803,Duluth,MN,"Duluth, MN","Duluth, MN-WI",,4.384413431,100,,,205900,0.292255236,5.91563786,0.000257407,,0.067572044,0.024509804,65
Zip,55804,Duluth,MN,"Duluth, MN","Duluth, MN-WI",,5.351665055,100,,,205400,0.244021474,6.369756603,-0.004688413,,0.058546433,0,58
Zip,55805,Duluth,MN,"Duluth, MN","Duluth, MN-WI",,5.655658422,100,,,119400,0.083822297,8.64422202,0.053073702,,0.124492558,0,60
Zip,55806,Duluth,MN,"Duluth, MN","Duluth, MN-WI",,8.594030676,100,,,108500,2.069614299,19.88950276,0.018119816,,0.163596966,0,76
Zip,55807,Duluth,MN,"Duluth, MN","Duluth, MN-WI",,0.442863065,100,,,115400,-0.345423143,3.590664273,0.010883882,,0.13734467,0.028571429,60
Zip,55808,Duluth,MN,"Duluth, MN","Duluth, MN-WI",,3.966422551,100,,,123600,0.08097166,8.994708995,0.020566343,,0.078982597,0.016949153,60
Zip,55810,Duluth,MN,"Duluth, MN","Duluth, MN-WI",,1.253972641,100,,2.3869,171100,0.117027501,1.302545885,0.004938632,,0.085611511,0.042016807,60
Zip,55811,Duluth,MN,"Duluth, MN","Duluth, MN-WI",,7.688959514,100,,,204500,1.037549407,6.233766234,0.016733496,,0.06725,0.007434944,65.5
Zip,55812,Duluth,MN,"Duluth, MN","Duluth, MN-WI",,1.858504905,100,,,204700,0.097799511,5.461102524,0.001470445,,0.075903614,0.031746032,60
Zip,55901,Rochester,MN,"Rochester, MN","Rochester, MN",,9.700842891,,,,211200,0.284900285,8.865979381,0.103811553,,0.035371452,0.01179941,62
Zip,55902,Rochester,MN,"Rochester, MN","Rochester, MN",,8.156694763,,,,297700,-0.167672703,6.397426733,0.057853544,,0.041153277,0.005988024,70.5
Zip,55904,Rochester,MN,"Rochester, MN","Rochester, MN",,8.899405831,,,,172600,0.057971014,8.895899054,0.128603708,,0.040571692,0.005681818,59
Zip,55906,Rochester,MN,"Rochester, MN","Rochester, MN",,9.637280641,,,,242500,0.414078675,5.895196507,0.09265567,,0.03649635,0.008333333,67
Zip,55912,Austin,MN,"Austin, MN","Austin, MN",,6.39491502,84,,,100700,1.409869084,15.88032221,0.012174777,,0.133865248,0.026490066,63
Zip,55917,Blooming Prairie,MN,"Owatonna, MN","Owatonna, MN",,6.023904933,100,,,135000,-0.074019245,7.741420591,0.059014815,,0.143820225,0.015625,70
Zip,55920,Byron,MN,"Rochester, MN","Rochester, MN",,9.661461932,,,,238000,0.464330941,8.924485126,0.091172269,,0.031880286,0.020408163,64
Zip,55921,Caledonia,MN,"La Crosse, WI","La Crosse-Onalaska, WI-MN",,4.688406798,100,,,144100,0.208623088,5.72267058,0.038355309,,,,60
Zip,55923,Chatfield,MN,"Rochester, MN","Rochester, MN",,6.942793975,,,,183400,0.054555374,5.040091638,0.121139586,,0.062015504,0,72
Zip,55924,Claremont,MN,"Rochester, MN","Rochester, MN",,9.955782783,,,,160400,0.880503145,11.31158917,0.134538653,,0.047619048,0,66
Zip,55927,Dodge Center,MN,"Rochester, MN","Rochester, MN",,6.857814011,100,,,170400,0.117508813,4.926108374,0.129078638,,0.07518797,0.05,66
Zip,55934,Eyota,MN,"Rochester, MN","Rochester, MN",,9.890147851,,,,202500,0.247524752,11.57024793,0.107916049,,0.030131827,0,64
Zip,55939,Harmony,MN,"Rochester, MN","Rochester, MN",,3.122840956,100,,,111700,-0.445632799,0.359389039,0.177914056,,,,72
Zip,55940,Hayfield,MN,"Rochester, MN","Rochester, MN",,9.341578002,100,,,173100,0.75669383,5.420219245,0.13378394,,0.130177515,0,66
Zip,55944,Kasson,MN,"Rochester, MN","Rochester, MN",,8.431670582,100,3.268,,193300,0.311364816,4.486486486,0.120584584,,0.058161351,0.032258065,66
Zip,55947,La Crescent,MN,"La Crosse, WI","La Crosse-Onalaska, WI-MN",,1.023214039,88.89,,,207300,-0.096385542,6.198770492,0.021316932,,,,60
Zip,55949,Lanesboro,MN,"Rochester, MN","Rochester, MN",,8.226475059,100,,,175000,0.516944285,8.158220025,0.143394286,,0.1625,0,72
Zip,55954,Mabel,MN,"Rochester, MN","Rochester, MN",,0.505043526,,,,101300,-0.393313668,2.634245187,,,0.211538462,0,72
Zip,55955,Mantorville,MN,"Rochester, MN","Rochester, MN",,6.933812353,100,,,296600,0.338294993,3.021882598,0.084342549,,0.045454545,0.125,66
Zip,55960,Oronoco,MN,"Rochester, MN","Rochester, MN",,9.752659942,,,,351600,0.428449015,10.18489502,0.049653015,,0.026119403,0,64
Zip,55963,Pine Island,MN,"Red Wing, MN","Red Wing, MN",,3.632029847,,,,210600,0,5.669844456,0.063475783,,0.059225513,0.038461538,66
Zip,55964,Plainview,MN,"Rochester, MN","Rochester, MN",,8.162912809,100,,,173600,0.521134916,4.641350211,0.135414747,,,,76
Zip,55965,Preston,MN,"Rochester, MN","Rochester, MN",,8.683156004,100,,,134300,0.298730396,9.364820847,0.167014147,,,,72
Zip,55971,Rushford,MN,"Rochester, MN","Rochester, MN",,9.780295703,100,,,146700,1.102687802,12.9330254,0.175105658,,,,72
Zip,55972,Saint Charles,MN,"Winona, MN","Winona, MN",,4.530192069,,,,174300,0,2.168815944,0.039977051,,0.079831933,0,73
Zip,55975,Spring Valley,MN,"Rochester, MN","Rochester, MN",,6.668509051,80,,,139600,0.939985539,6.240487062,0.170050143,,,,72
Zip,55976,Stewartville,MN,"Rochester, MN","Rochester, MN",,9.826585602,,,,206900,0.63229572,8.837453972,0.115070082,,0.0671406,0,64
Zip,55981,Wabasha,MN,"Rochester, MN","Rochester, MN",,2.123808208,50,,,186900,0.160771704,3.603104213,0.125018727,,,,76
Zip,55983,Wanamingo,MN,"Red Wing, MN","Red Wing, MN",,3.138040625,100,,,162700,-0.550122249,1.118707272,0.087068224,,,,66
Zip,55985,West Concord,MN,"Rochester, MN","Rochester, MN",,6.086085395,100,,,147400,0.545702592,3.511235955,0.167605156,,0.141509434,0.066666667,66
Zip,55992,Zumbrota,MN,"Red Wing, MN","Red Wing, MN",,5.413845516,100,,,189400,-0.158144439,0.798296966,0.074229145,,0.08372093,0,66
Zip,56001,Mankato,MN,"Mankato, MN","Mankato-North Mankato, MN",,2.797429874,86.96,,,191200,-0.156657963,4.423812125,0.015308577,,0.0424579,0.016877637,63
Zip,56010,Amboy,MN,"Mankato, MN","Mankato-North Mankato, MN",,1.935194141,100,,,120300,-0.660611065,0.166527893,0.012069825,,0.096774194,0,63
Zip,56011,Belle Plaine,MN,"Minneapolis-St Paul, MN","Minneapolis-St. Paul-Bloomington, MN-WI",,7.572198425,100,11.2121,2.8925,228800,0.571428571,9.004287756,0.085874126,,0.042203147,0.016949153,62
Zip,56024,Eagle Lake,MN,"Mankato, MN","Mankato-North Mankato, MN",,6.436368661,100,,,212700,0.188412624,5.192878338,0.014786084,,0.037735849,0,63
Zip,56026,Ellendale,MN,"Owatonna, MN","Owatonna, MN",,5.158905624,100,,,143600,-0.55401662,1.916252661,0.061218663,,0.124481328,0,70
Zip,56031,Fairmont,MN,,,,7.913500069,100,,2.9038,111900,0.720072007,6.876790831,0.041277927,,,,
Zip,56037,Good Thunder,MN,"Mankato, MN","Mankato-North Mankato, MN",,1.333425453,,,,193800,-0.308641975,5.613079019,-0.010134159,,0.106837607,0,63
Zip,56055,Lake Crystal,MN,"Mankato, MN","Mankato-North Mankato, MN",,4.869421031,100,,,171600,0.175131349,3.125,0.035285548,,0.082372323,0,63
Zip,56071,New Prague,MN,"Minneapolis-St Paul, MN","Minneapolis-St. Paul-Bloomington, MN-WI",,6.611164847,100,13.3333,,239600,-0.166666667,5.318681319,0.073309683,,0.037296037,0,61
Zip,56115,Balaton,MN,"Marshall, MN","Marshall, MN",,4.172999862,,,,77800,-1.143583227,5.135135135,0.106491003,,0.160714286,0,72
Zip,56175,Tracy,MN,"Marshall, MN","Marshall, MN",,6.133757082,,,,75500,0.801068091,4.570637119,0.116278146,,0.138888889,0.025,72
Zip,56201,Willmar,MN,"Willmar, MN","Willmar, MN",,4.058311455,84.62,,,149200,0.60687795,6.495360457,0.013572386,,0.067261496,0.045918367,83
Zip,56209,Atwater,MN,"Willmar, MN","Willmar, MN",,9.240016581,100,,,119200,1.446808511,20.64777328,0.019580537,,0.096618357,0,79.5
Zip,56222,Clara City,MN,,,,9.099074202,100,,,89800,0.447427293,8.585247884,0.065657016,,0.111111111,0,
Zip,56229,Cottonwood,MN,"Marshall, MN","Marshall, MN",,0.692966699,,,,136400,-0.219458669,-2.43204578,0.001715543,,0.14,0,72
Zip,56258,Marshall,MN,"Marshall, MN","Marshall, MN",,2.812629543,,,,157400,-0.190234623,3.689064559,0.033951715,,0.0544,0.039215686,73
Zip,56264,Minneota,MN,"Marshall, MN","Marshall, MN",,2.599143291,,,,95600,0.525762355,4.366812227,0.051610879,,0.104417671,0.076923077,72
Zip,56265,Montevideo,MN,,,,7.022246787,100,,,87500,0,8.024691358,0.062514286,,0.099244876,0.010869565,
Zip,56273,New London,MN,"Willmar, MN","Willmar, MN",,8.072405693,100,,,182600,0.772626932,8.755211435,0.016407448,,0.097488922,0,79.5
Zip,56282,Raymond,MN,"Willmar, MN","Willmar, MN",,7.092717977,100,,,112900,0.444839858,8.766859345,-0.001062888,,0.093333333,0,79.5
Zip,56288,Spicer,MN,"Willmar, MN","Willmar, MN",,5.374464557,100,,,216000,0.371747212,3.896103896,0.006236111,,0.090651558,0,79.5
Zip,56303,Saint Cloud,MN,"St. Cloud, MN","St. Cloud, MN",,0.49191654,,,,140200,0.214438885,4.31547619,0.010085592,,0.124368049,0.024390244,58.5
Zip,56304,Saint Cloud,MN,"St. Cloud, MN","St. Cloud, MN",,5.028326655,100,,,154200,0.260078023,4.826648538,-0.002062257,,0.075927524,0.011363636,78
Zip,56308,Alexandria,MN,"Alexandria, MN","Alexandria, MN",,8.545668095,100,,,215600,0,8.559919436,0.053153989,,0.06490508,0.007905138,70
Zip,56330,Foreston,MN,"Minneapolis-St Paul, MN","Minneapolis-St. Paul-Bloomington, MN-WI",,6.710653586,,,,180800,-0.27578599,2.146892655,0.134037611,,0.108597285,0,77
Zip,56342,Isle,MN,"Minneapolis-St Paul, MN","Minneapolis-St. Paul-Bloomington, MN-WI",,9.338814426,100,,,187900,0.750670241,10.26995305,0.127344332,,0.113821138,0.035714286,77
Zip,56347,Long Prairie,MN,,,,7.455437336,100,,,110500,0.637522769,7.490272374,0.031158371,,0.116129032,0.027777778,109
Zip,56353,Milaca,MN,"Minneapolis-St Paul, MN","Minneapolis-St. Paul-Bloomington, MN-WI",,7.349039657,,,,171600,0.350877193,3.623188406,0.138175991,,0.122666667,0.014492754,77
Zip,56358,Ogilvie,MN,,,,9.968218875,100,,,177800,1.137656428,15.15544041,0.084313836,,,,97
Zip,56359,Onamia,MN,"Minneapolis-St Paul, MN","Minneapolis-St. Paul-Bloomington, MN-WI",,7.454746442,,,,149700,0.808080808,6.548042705,0.18496326,,0.171548117,0.048780488,77
Zip,56360,Osakis,MN,"Alexandria, MN","Alexandria, MN",,5.478789554,50,,,159600,0.56710775,13.1112686,0.06485589,,0.11002445,0.044444444,69
Zip,56361,Parkers Prairie,MN,"Fergus Falls, MN","Fergus Falls, MN",,5.785546497,,,,122300,0.328137818,2.172096909,,,0.095588235,0,69
Zip,56379,Sauk Rapids,MN,"St. Cloud, MN","St. Cloud, MN",,7.022937681,,,,184300,0,4.597048808,0.074139989,,0.077643909,0,68.5
Zip,56387,Waite Park,MN,"St. Cloud, MN","St. Cloud, MN",,3.913223711,,,,156700,0.513149455,3.706154864,0.031040204,,0.110497238,0,65
Zip,56401,Brainerd,MN,"Brainerd, MN","Brainerd, MN",,4.577863756,100,,,158400,-0.31466331,1.149425287,0.044690657,,0.103682171,0.014018692,75
Zip,56425,Baxter,MN,"Brainerd, MN","Brainerd, MN",,5.867762885,,,,203900,0.098183603,0.990589401,0.044286415,,0.067674586,0.010638298,81.5
Zip,56433,Akeley,MN,,,,5.416609092,50,,,172900,0.934033859,6.860321384,0.038536726,,,,92
Zip,56435,Backus,MN,"Brainerd, MN","Brainerd, MN",,9.554373359,100,,,142700,0.848056537,7.212622089,0.049390329,,0.081632653,0,107
Zip,56438,Browerville,MN,,,,9.448666575,,,,119200,0.931414056,8.561020036,0.06159396,,0.153508772,0,109
Zip,56441,Crosby,MN,"Brainerd, MN","Brainerd, MN",,4.338123532,,,,102800,0.390625,2.594810379,0.071410506,,0.148235294,0.031746032,78
Zip,56442,Cross Lake,MN,"Brainerd, MN","Brainerd, MN",,2.977753213,,,,290800,-0.987402111,5.057803468,-0.009123109,,0.093366093,0,78
Zip,56444,Deerwood,MN,"Brainerd, MN","Brainerd, MN",,8.067569435,,,,190100,-0.105097215,9.757505774,0.030715413,,0.059241706,0,78
Zip,56447,Emily,MN,"Brainerd, MN","Brainerd, MN",,7.03122841,,,,192200,-0.876740588,4.34310532,0.043137357,,0.035714286,0,78
Zip,56449,Fort Ripley,MN,"Brainerd, MN","Brainerd, MN",,9.291142739,,,,210000,1.107366394,3.908955962,0.045147619,,0.056179775,0,78
Zip,56450,Garrison,MN,"Minneapolis-St Paul, MN","Minneapolis-St. Paul-Bloomington, MN-WI",,6.15241122,,,,155400,0,0.712896954,0.140965251,,0.164948454,0,77
Zip,56452,Hackensack,MN,"Brainerd, MN","Brainerd, MN",,4.294597209,85.71,,,216800,-0.413412954,5.191654537,0.031148524,,0.08583691,0,107
Zip,56455,Ironton,MN,"Brainerd, MN","Brainerd, MN",,6.046013542,,,,108300,-0.550964187,-0.367985281,0.080129271,,0.076502732,0,78
Zip,56461,Laporte,MN,,,,6.021141357,0,,,178000,1.424501425,7.035478052,0.042949438,,,,92
Zip,56465,Merrifield,MN,"Brainerd, MN","Brainerd, MN",,7.812629543,,,,232600,-0.085910653,7.040957202,0.035601892,,0.051771117,0,78
Zip,56466,Motley,MN,"Brainerd, MN","Brainerd, MN",,7.606052232,100,,,164000,0.183262065,5.670103093,0.040884146,,0.107954545,0,107
Zip,56467,Nevis,MN,,,,3.305236977,83.33,,,216100,0.65207266,2.806850618,0.027769551,,,,92
Zip,56468,Nisswa,MN,"Brainerd, MN","Brainerd, MN",,7.102390493,100,,,267200,-0.074794316,4.538341158,0.029517216,,0.06340819,0,78
Zip,56469,Palisade,MN,,,,0.064944038,,,,163400,-0.487210719,2.061211743,0.05375765,,0.121794872,0.105263158,76
Zip,56470,Park Rapids,MN,,,,6.079176454,100,,,187800,0.481540931,6.041784303,0.024691161,,,,83
Zip,56472,Pequot Lakes,MN,"Brainerd, MN","Brainerd, MN",,9.009948874,,,,194400,0.882200311,7.284768212,0.069295267,,0.090832632,0.018518519,78
Zip,56473,Pillager,MN,"Brainerd, MN","Brainerd, MN",,8.953986458,100,,,161500,0.685785536,5.07482108,0.052,,0.107070707,0,107
Zip,56479,Staples,MN,,,,9.128782645,100,,,97500,1.246105919,7.49724366,0.089753846,,0.173719376,0.025641026,109
Zip,56484,Walker,MN,"Brainerd, MN","Brainerd, MN",,6.877849938,100,,,175100,0.057142857,2.517564403,0.038446602,,0.081300813,0,107
Zip,56514,Barnesville,MN,"Fargo, ND","Fargo, ND-MN",,9.447284787,100,,,172200,0.466744457,6.956521739,0.071678281,,0.091190108,0,76.5
Zip,56515,Battle Lake,MN,"Fergus Falls, MN","Fergus Falls, MN",,9.530192069,,,,254700,0.552704303,7.332490518,,,0.053984576,0,69
Zip,56528,Dent,MN,"Fergus Falls, MN","Fergus Falls, MN",,3.673483488,,,,230900,-0.474137931,0.829694323,,,0.076923077,0,69
Zip,56529,Dilworth,MN,"Fargo, ND","Fargo, ND-MN",,9.505319884,100,,,191600,0.895208004,6.562847608,0.071597077,,0.043806647,0.034482759,76.5
Zip,56544,Frazee,MN,,,,6.625673622,,,,191600,-0.208333333,7.338935574,0.054415449,,0.094017094,0,84
Zip,56547,Glyndon,MN,"Fargo, ND","Fargo, ND-MN",,9.796877159,100,,,216700,0.697026022,7.703777336,0.050124596,,0.041570439,0,76.5
Zip,56549,Hawley,MN,"Fargo, ND","Fargo, ND-MN",,8.641702363,100,,,199200,0.504540868,1.944728762,0.060466867,,0.088757396,0,76.5
Zip,56551,Henning,MN,"Fergus Falls, MN","Fergus Falls, MN",,0.547878955,,,,127100,-0.547730829,0.953137411,,,0.089686099,0.05,69
Zip,56560,Moorhead,MN,"Fargo, ND","Fargo, ND-MN",,9.49772005,100,2.1538,,193300,0.729546639,3.148345784,0.06693223,,0.044136598,0.01459854,76
Zip,56567,New York Mills,MN,"Fergus Falls, MN","Fergus Falls, MN",,0.690894017,,,,121600,-0.082169269,3.050847458,,,0.132947977,0.043478261,69
Zip,56571,Ottertail,MN,"Fergus Falls, MN","Fergus Falls, MN",,7.156280227,,,,210700,0.237868696,-2.22737819,,,0.044609665,0,69
Zip,56572,Pelican Rapids,MN,"Fergus Falls, MN","Fergus Falls, MN",,8.606466768,,,,201300,0.59970015,9.640522876,,,0.071895425,0.022727273,69
Zip,56573,Perham,MN,"Fergus Falls, MN","Fergus Falls, MN",,8.85104325,,,,198500,0.15136226,7.355327204,,,0.052272727,0,69
Zip,56586,Underwood,MN,"Fergus Falls, MN","Fergus Falls, MN",,4.928837916,,,,208400,0.048007681,-1.185395922,,,0.071146245,0,69
Zip,56587,Vergas,MN,"Fergus Falls, MN","Fergus Falls, MN",,6.672654415,,,,229700,-1.28921358,4.456571169,,,0.036649215,0,69
Zip,56601,Bemidji,MN,"Bemidji, MN","Bemidji, MN",,4.920547188,100,,,163000,0.24600246,5.297157623,0.016233129,,,,73
Zip,56628,Bigfork,MN,,,,0.496752798,,,,143200,-0.486448923,2.652329749,0.051124302,,0.206060606,0.029411765,84.5
Zip,56630,Blackduck,MN,"Bemidji, MN","Bemidji, MN",,5.373082769,,,,96400,0.626304802,6.519337017,0.018091286,,0.253521127,0,77.5
Zip,56633,Cass Lake,MN,"Brainerd, MN","Brainerd, MN",,9.937128644,100,,,117500,0.858369099,11.26893939,0.077080851,,,,107
Zip,56636,Deer River,MN,,,,2.619870112,,,,134600,0.223380491,-2.037845706,0.070066865,,0.133479212,0.016393443,84.5
Zip,56649,International Falls,MN,,,,6.199392013,100,,,83500,0.723763571,-7.325194229,0.030215569,,0.093085106,0,
Zip,56653,Littlefork,MN,,,,3.511814288,100,,,89200,0.337457818,-6.498951782,-0.002399103,,0.1,0,
Zip,56655,Longville,MN,"Brainerd, MN","Brainerd, MN",,7.085118143,100,,,225000,-0.662251656,5.982100801,0.013591111,,0.050561798,0,107
Zip,56672,Remer,MN,"Brainerd, MN","Brainerd, MN",,7.05195523,100,,,152400,-0.261780105,7.172995781,0.014593176,,0.07253886,0,107
Zip,56676,Shevlin,MN,"Bemidji, MN","Bemidji, MN",,3.772281332,,,,129000,-0.997697621,8.860759494,-0.067170543,,0.091954023,0,77.5
Zip,57003,Baltic,SD,"Sioux Falls, SD","Sioux Falls, SD",,9.007876192,,,,189000,0.8,9.311740891,0.036095238,,0.069486405,0,55
Zip,57005,Brandon,SD,"Sioux Falls, SD","Sioux Falls, SD",,8.708028188,,,,231100,0.60949064,8.44673862,0.029974037,,0.057602491,0,55
Zip,57018,Colton,SD,"Sioux Falls, SD","Sioux Falls, SD",,9.186817742,,,,184000,2.33592881,9.982068141,0.032,,0.079069767,0,55
Zip,57020,Crooks,SD,"Sioux Falls, SD","Sioux Falls, SD",,9.412049192,,,,209700,0.865800866,9.790575916,0.025898903,,0.039344262,0,55
Zip,57022,Dell Rapids,SD,"Sioux Falls, SD","Sioux Falls, SD",,9.131546221,,,,201000,0.701402806,10.68281938,0.027557214,,0.055916775,0,55
Zip,57030,Garretson,SD,"Sioux Falls, SD","Sioux Falls, SD",,8.839988946,,,,254800,1.594896332,10.44646727,0.0583281,,0.068649886,0.033333333,55
Zip,57033,Hartford,SD,"Sioux Falls, SD","Sioux Falls, SD",,7.231587674,,,,236200,0.467886006,5.587840858,0.027243861,,0.059683313,0,55
Zip,57035,Humboldt,SD,"Sioux Falls, SD","Sioux Falls, SD",,7.509327069,,,,207300,0.974184121,6.416837782,-0.005195369,,0.064039409,0,55
Zip,57068,Valley Springs,SD,"Sioux Falls, SD","Sioux Falls, SD",,6.424623463,,,,206900,2.021696252,10.87888532,0.00081682,,0.048034934,0.090909091,55
Zip,57078,Yankton,SD,"Yankton, SD","Yankton, SD",,2.486527567,,,,168900,-0.118273211,3.176542456,0.008283008,,0.046521739,0.009345794,
Zip,57103,Sioux Falls,SD,"Sioux Falls, SD","Sioux Falls, SD",,5.457371839,,,,173300,0.2313476,5.993883792,0.026376226,,0.06014615,0.00623053,53
Zip,57104,Sioux Falls,SD,"Sioux Falls, SD","Sioux Falls, SD",,4.761641564,,,,131100,0.382848392,7.020408163,0.014530892,,0.088658147,0.013513514,54
Zip,57105,Sioux Falls,SD,"Sioux Falls, SD","Sioux Falls, SD",,2.326240155,,,,171400,0.11682243,4.960195958,0.0292007,,0.08739255,0.003278689,48
Zip,57106,Sioux Falls,SD,"Sioux Falls, SD","Sioux Falls, SD",,6.695453917,,,,207000,0.485436893,8.376963351,0.023362319,,0.068399705,0,51
Zip,57107,Sioux Falls,SD,"Sioux Falls, SD","Sioux Falls, SD",,4.347796048,,,,199400,0.150678051,8.783415166,0.021203611,,0.075213675,0.011363636,53
Zip,57110,Sioux Falls,SD,"Sioux Falls, SD","Sioux Falls, SD",,8.316291281,,,,245400,0.245098039,6.928104575,0.021845966,,0.052155172,0,71
Zip,57701,Rapid City,SD,"Rapid City, SD","Rapid City, SD",,3.03924278,,,,165600,0.181488203,1.84501845,0.003134058,,0.065507384,0.010909091,58
Zip,57703,Rapid Valley,SD,"Rapid City, SD","Rapid City, SD",,3.119386486,,,,195600,0.153609831,3.711558855,0.000219836,,0.058356676,0.032,64
Zip,57754,Lead,SD,"Spearfish, SD","Spearfish, SD",,2.128644466,,,,113600,0.442086649,-2.068965517,,,0.133640553,0.017241379,71
Zip,57783,Spearfish,SD,"Spearfish, SD","Spearfish, SD",,9.376122703,,,,242700,0.289256198,9.324324324,,,0.041789288,0,71
Zip,58045,Hillsboro,ND,,,,2.481000415,,,,137000,-0.218499636,-1.438848921,0.040452555,,0.081967213,0,
Zip,58059,Mapleton,ND,"Fargo, ND","Fargo, ND-MN",,3.709409977,,,,206900,-1.896633476,-1.710213777,0.019845336,,0.0625,0,74
Zip,58075,Wahpeton,ND,"Wahpeton, ND","Wahpeton, ND-MN",,1.937957717,,,,133400,-0.224382947,-0.373412995,-0.002571214,,0.056008147,0,
Zip,58078,West Fargo,ND,"Fargo, ND","Fargo, ND-MN",,3.912532817,,,,237300,-0.168279344,-0.503144654,0.04573957,,0.068197634,0.020408163,78
Zip,58201,Grand Forks,ND,"Grand Forks, ND","Grand Forks, ND-MN",,5.023490397,94.44,,,227000,-0.044033465,5.434277752,0.05354185,,,,66
Zip,58203,Grand Forks,ND,"Grand Forks, ND","Grand Forks, ND-MN",,5.985905762,100,,,169900,0.058892815,4.297114794,0.066327251,,,,53
Zip,58220,Cavalier,ND,,,,0.460826309,,,,97300,-0.612870276,-4.98046875,-0.013658787,,0.095808383,0,
Zip,58237,Grafton,ND,,,,1.049468012,,,,84600,0.118343195,2.297460701,-0.016903073,,0.128252788,0,
Zip,58257,Mayville,ND,,,,5.427663396,,,,118600,0.764655905,-2.786885246,0.040413153,,0.09947644,0,
Zip,58270,Park River,ND,,,,0.288102805,,,,84000,-0.355871886,-2.211874272,-0.004452381,,0.14507772,0,
Zip,58301,Devils Lake,ND,,,,1.71134448,,,,143500,0.069735007,2.646638054,0.034620209,,0.07706422,0.023809524,
Zip,58401,Jamestown,ND,"Jamestown, ND","Jamestown, ND",,2.207406384,,,,158100,0.126662445,2.263906856,0.043953194,,0.060726447,0.037383178,
Zip,58501,Bismarck,ND,"Bismarck, ND","Bismarck, ND",,6.750034545,100,,,220200,0.090909091,-1.078167116,0.026662125,,0.039890302,0.0125,90
Zip,58503,Bismarck,ND,"Bismarck, ND","Bismarck, ND",,8.349454194,100,,,336900,0.14863258,3.981481481,0.027126744,,0.024570983,0.007936508,95.5
Zip,58504,Bismarck,ND,"Bismarck, ND","Bismarck, ND",,7.336603565,100,,,251600,-0.039729837,1.369863014,0.033453895,,0.030685921,0.008403361,82.5
Zip,58554,Mandan,ND,"Bismarck, ND","Bismarck, ND",,7.316567639,100,,,220900,0.181405896,-0.315884477,0.039606157,,0.079037801,0,83
Zip,58601,Dickinson,ND,"Dickinson, ND","Dickinson, ND",,0.634240707,,,,232200,-0.769230769,-8.330043427,-0.030193798,,0.058374666,0.078431373,120
Zip,58701,Minot,ND,"Minot, ND","Minot, ND",,0.477407766,,,,232100,-0.386266094,-1.276052744,0.009797501,,0.058841099,0.035532995,65
Zip,58703,Minot,ND,"Minot, ND","Minot, ND",,1.991847451,,,,217400,-0.503432494,-1.1368804,0.009218031,,0.056342669,0.035087719,91
Zip,58801,Williston,ND,"Williston, ND","Williston, ND",,2.805720602,,,,222900,0,-2.663755459,0.065621355,,0.114503817,0.033333333,80
